Rate: 1000 Hz
      Fx,        Fy,        Fz,        Mx,        My,        Mz
       N,         N,         N,       N-m,       N-m,       N-m
-2.39972, -4.33543, 687.94814, -7.33180,  5.03506, -0.22761
-2.13309, -4.60086, 686.54201, -7.33180,  5.07471, -0.15758
-2.39972, -4.95477, 686.89357, -7.21417,  4.91612, -0.22761
-2.39972, -4.77782, 687.24502, -7.44942,  4.99541, -0.22761
-2.75524, -5.13173, 688.29970, -7.56704,  4.99541, -0.17509
-2.48860, -4.95477, 686.89357, -7.48862,  5.07471, -0.24512
-2.57748, -4.68934, 689.00271, -7.48862,  4.87648, -0.17509
-2.13309, -4.60086, 687.59658, -7.52783,  5.03506, -0.15758
-2.31084, -5.04325, 688.65114, -7.48862,  5.27294, -0.14007
-2.75524, -4.77782, 689.70583, -7.33180,  5.19365, -0.19259
-2.31084, -4.95477, 686.89357, -7.37100,  5.31258, -0.17509
-2.75524, -4.77782, 687.94814, -7.44942,  5.27294, -0.26263
-2.84412, -4.51238, 687.59658, -7.29259,  5.23329, -0.22761
-2.57748, -4.77782, 687.94814, -7.56704,  5.27294, -0.22761
-2.48860, -4.68934, 688.65114, -7.17497,  5.39188, -0.22761
-2.66636, -4.60086, 690.05727, -7.37100,  5.35223, -0.15758
-2.75524, -4.68934, 690.05727, -7.41021,  5.43152, -0.17509
-2.57748, -4.77782, 686.89357, -7.25338,  5.43152, -0.15758
-2.84412, -4.77782, 689.70583, -7.33180,  5.43152, -0.19259
-2.84412, -4.51238, 687.94814, -7.56704,  5.35223, -0.24512
-2.93299, -4.60086, 688.29970, -7.44942,  5.55046, -0.17509
-2.31084, -4.77782, 690.05727, -7.41021,  5.51081, -0.26263
-2.48860, -4.24695, 688.65114, -7.33180,  5.43152, -0.21010
-2.93299, -4.42390, 689.35427, -7.37100,  5.66940, -0.24512
-2.84412, -4.51238, 687.59658, -7.25338,  5.51081, -0.24512
-3.02187, -4.15847, 688.29970, -7.33180,  5.55046, -0.19259
-2.57748, -4.42390, 688.65114, -7.33180,  5.43152, -0.19259
-2.84412, -4.60086, 688.65114, -7.21417,  5.47117, -0.24512
-2.93299, -4.42390, 687.94814, -7.09655,  5.43152, -0.14007
-2.57748, -4.24695, 688.65114, -7.29259,  5.55046, -0.21010
-2.75524, -4.15847, 689.35427, -7.21417,  5.62975, -0.21010
-2.57748, -3.98151, 687.24502, -7.17497,  5.55046, -0.19259
-2.66636, -4.15847, 686.89357, -7.21417,  5.59011, -0.14007
-2.66636, -4.24695, 689.00271, -7.17497,  5.47117, -0.22761
-3.02187, -4.06999, 690.05727, -7.09655,  5.55046, -0.22761
-2.66636, -4.24695, 688.65114, -6.97893,  5.59011, -0.24512
-2.48860, -4.06999, 690.05727, -6.90051,  5.74869, -0.17509
-2.84412, -3.71608, 688.29970, -7.09655,  5.66940, -0.21010
-2.57748, -4.33543, 689.70583, -6.93972,  5.78834, -0.15758
-2.93299, -4.24695, 687.94814, -6.90051,  5.59011, -0.24512
-2.57748, -4.24695, 689.70583, -6.86131,  5.66940, -0.21010
-2.93299, -4.15847, 688.29970, -6.82210,  5.82798, -0.22761
-2.93299, -4.24695, 690.05727, -6.78289,  5.74869, -0.21010
-2.13309, -3.80456, 690.05727, -6.90051,  5.82798, -0.21010
-2.75524, -3.62760, 687.94814, -7.01814,  5.82798, -0.21010
-2.48860, -4.06999, 687.59658, -6.66527,  5.82798, -0.21010
-2.57748, -4.15847, 688.29970, -6.93972,  5.78834, -0.22761
-2.84412, -3.80456, 687.94814, -6.66527,  5.74869, -0.19259
-2.93299, -3.71608, 689.70583, -6.74368,  5.82798, -0.24512
-2.66636, -3.71608, 690.40883, -6.70448,  5.86763, -0.21010
-2.75524, -4.24695, 688.65114, -6.46923,  6.02621, -0.17509
-2.75524, -3.89304, 686.89357, -6.70448,  5.86763, -0.24512
-2.57748, -3.89304, 688.29970, -6.62606,  6.02621, -0.22761
-2.39972, -4.06999, 689.70583, -6.82210,  5.78834, -0.21010
-2.48860, -3.89304, 689.00271, -6.54765,  5.90728, -0.24512
-2.31084, -3.80456, 689.70583, -6.58685,  5.90728, -0.22761
-2.84412, -4.15847, 690.05727, -6.82210,  6.02621, -0.21010
-2.84412, -4.24695, 687.59658, -6.54765,  5.78834, -0.15758
-2.57748, -4.33543, 689.70583, -6.66527,  5.86763, -0.17509
-2.31084, -4.15847, 690.76040, -6.62606,  5.98657, -0.14007
-2.48860, -3.62760, 689.70583, -6.54765,  5.82798, -0.17509
-2.22197, -3.89304, 689.00271, -6.70448,  5.98657, -0.26263
-2.66636, -4.15847, 687.59658, -6.74368,  5.98657, -0.21010
-2.75524, -3.80456, 689.70583, -6.54765,  5.98657, -0.21010
-2.66636, -4.15847, 689.35427, -6.58685,  6.02621, -0.26263
-2.13309, -3.98151, 689.70583, -6.58685,  6.14515, -0.15758
-2.39972, -4.06999, 690.40883, -6.62606,  6.06586, -0.24512
-2.57748, -4.06999, 690.05727, -6.50844,  6.06586, -0.21010
-2.57748, -3.45065, 688.65114, -6.62606,  6.18480, -0.17509
-2.75524, -4.15847, 689.00271, -6.66527,  6.02621, -0.28014
-2.31084, -4.06999, 690.05727, -6.43002,  6.26409, -0.21010
-2.31084, -4.06999, 689.00271, -6.58685,  6.06586, -0.19259
-2.57748, -3.62760, 690.05727, -6.50844,  6.14515, -0.19259
-2.48860, -4.33543, 690.40883, -6.50844,  5.94692, -0.17509
-2.66636, -3.71608, 690.40883, -6.46923,  6.22445, -0.15758
-2.57748, -3.89304, 691.81496, -6.46923,  6.18480, -0.26263
-2.48860, -3.71608, 691.11196, -6.54765,  6.14515, -0.17509
-2.57748, -3.89304, 691.11196, -6.50844,  6.22445, -0.24512
-2.75524, -3.62760, 690.40883, -6.46923,  6.14515, -0.26263
-2.13309, -3.80456, 689.70583, -6.54765,  6.14515, -0.17509
-2.48860, -3.98151, 690.76040, -6.46923,  6.14515, -0.15758
-2.84412, -3.80456, 689.35427, -6.39082,  6.34338, -0.19259
-2.39972, -3.71608, 691.46340, -6.39082,  6.26409, -0.15758
-2.04421, -3.62760, 691.81496, -6.43002,  6.14515, -0.08754
-2.84412, -3.98151, 690.76040, -6.46923,  6.26409, -0.19259
-2.48860, -3.80456, 690.40883, -6.35161,  6.34338, -0.22761
-2.93299, -3.98151, 688.65114, -6.46923,  6.38303, -0.17509
-2.66636, -3.80456, 690.76040, -6.31240,  6.42268, -0.21010
-2.66636, -3.62760, 689.70583, -6.43002,  6.42268, -0.22761
-2.39972, -3.62760, 691.46340, -6.43002,  6.34338, -0.21010
-2.48860, -3.98151, 690.40883, -6.50844,  6.26409, -0.14007
-2.66636, -3.62760, 690.40883, -6.50844,  6.18480, -0.24512
-2.31084, -3.98151, 692.16652, -6.58685,  6.38303, -0.19259
-2.66636, -3.53912, 691.81496, -6.46923,  6.46232, -0.14007
-2.84412, -3.80456, 691.81496, -6.50844,  6.30374, -0.14007
-2.48860, -4.15847, 690.05727, -6.39082,  6.26409, -0.17509
-2.66636, -3.80456, 691.81496, -6.46923,  6.42268, -0.19259
-2.75524, -3.71608, 692.16652, -6.50844,  6.42268, -0.21010
-2.39972, -3.62760, 691.11196, -6.62606,  6.26409, -0.19259
-2.66636, -3.80456, 691.46340, -6.58685,  6.30374, -0.17509
-2.48860, -4.15847, 690.76040, -6.46923,  6.54161, -0.21010
-2.66636, -4.06999, 691.46340, -6.66527,  6.30374, -0.24512
-2.57748, -3.98151, 693.57265, -6.39082,  6.38303, -0.14007
-2.39972, -3.98151, 691.11196, -6.62606,  6.30374, -0.12256
-2.48860, -4.15847, 692.16652, -6.58685,  6.46232, -0.19259
-2.57748, -4.06999, 692.16652, -6.66527,  6.42268, -0.15758
-3.11075, -3.80456, 691.11196, -6.58685,  6.50197, -0.14007
-2.48860, -3.98151, 692.86953, -6.58685,  6.54161, -0.24512
-2.57748, -4.06999, 693.22109, -6.50844,  6.58126, -0.17509
-2.93299, -4.33543, 692.16652, -6.58685,  6.46232, -0.17509
-2.84412, -3.71608, 692.86953, -6.62606,  6.73985, -0.10505
-2.66636, -3.80456, 693.57265, -6.54765,  6.58126, -0.14007
-2.75524, -4.15847, 692.86953, -6.62606,  6.58126, -0.19259
-2.93299, -4.24695, 691.46340, -6.58685,  6.73985, -0.15758
-2.75524, -4.06999, 694.97878, -6.74368,  6.66055, -0.14007
-2.93299, -4.60086, 691.81496, -6.50844,  6.70020, -0.21010
-2.93299, -4.33543, 693.22109, -6.66527,  6.89843, -0.21010
-2.66636, -3.98151, 695.33034, -6.58685,  6.73985, -0.12256
-2.84412, -3.80456, 694.27566, -6.58685,  6.66055, -0.17509
-2.39972, -4.42390, 694.97878, -6.58685,  6.81914, -0.15758
-3.19963, -3.98151, 692.16652, -6.70448,  6.77949, -0.22761
-2.84412, -3.98151, 694.27566, -6.70448,  6.89843, -0.10505
-3.11075, -3.98151, 693.22109, -6.66527,  6.81914, -0.22761
-2.93299, -4.06999, 694.62722, -6.78289,  6.93808, -0.10505
-3.28851, -4.42390, 693.57265, -6.66527,  6.89843, -0.21010
-2.39972, -4.24695, 694.27566, -6.66527,  6.73985, -0.17509
-3.02187, -4.15847, 693.92421, -6.70448,  6.85878, -0.19259
-3.11075, -4.06999, 692.51809, -6.70448,  6.89843, -0.15758
-2.84412, -4.06999, 694.97878, -6.62606,  6.77949, -0.22761
-2.84412, -3.89304, 693.57265, -6.74368,  7.13631, -0.19259
-3.02187, -4.06999, 694.27566, -6.86131,  7.05701, -0.22761
-3.02187, -4.06999, 693.57265, -6.54765,  6.85878, -0.21010
-2.84412, -4.06999, 692.51809, -6.82210,  7.13631, -0.21010
-2.93299, -3.89304, 692.16652, -6.74368,  6.93808, -0.22761
-2.75524, -3.98151, 694.62722, -6.74368,  6.97772, -0.14007
-3.11075, -3.80456, 692.86953, -6.70448,  6.93808, -0.21010
-2.93299, -3.98151, 692.51809, -6.70448,  6.81914, -0.26263
-3.02187, -3.80456, 693.92421, -6.62606,  7.09666, -0.24512
-2.84412, -3.98151, 692.86953, -6.54765,  7.01737, -0.22761
-2.66636, -4.60086, 692.51809, -6.58685,  7.17595, -0.10505
-3.02187, -3.71608, 692.86953, -6.78289,  6.93808, -0.21010
-3.19963, -4.06999, 693.22109, -6.66527,  6.85878, -0.21010
-2.84412, -3.80456, 692.51809, -6.78289,  7.01737, -0.28014
-3.02187, -3.80456, 692.51809, -6.74368,  7.05701, -0.29764
-3.19963, -3.71608, 691.46340, -6.58685,  6.81914, -0.17509
-3.11075, -3.62760, 692.16652, -6.66527,  7.09666, -0.24512
-3.11075, -3.62760, 691.46340, -6.58685,  7.17595, -0.17509
-3.02187, -3.71608, 693.92421, -6.54765,  7.01737, -0.26263
-3.19963, -3.80456, 693.92421, -6.58685,  7.13631, -0.29764
-3.19963, -3.18521, 694.62722, -6.58685,  6.93808, -0.22761
-3.37739, -3.27369, 691.81496, -6.74368,  6.89843, -0.28014
-3.19963, -3.45065, 692.51809, -6.66527,  7.17595, -0.29764
-3.11075, -2.91978, 691.81496, -6.46923,  7.05701, -0.26263
-3.37739, -3.18521, 692.16652, -6.58685,  6.93808, -0.22761
-3.19963, -3.27369, 692.86953, -6.46923,  7.01737, -0.26263
-3.19963, -3.18521, 692.86953, -6.58685,  7.09666, -0.31515
-3.11075, -2.83130, 691.46340, -6.43002,  6.85878, -0.26263
-2.93299, -3.09673, 692.16652, -6.62606,  7.17595, -0.36768
-3.55515, -3.09673, 692.16652, -6.39082,  6.97772, -0.29764
-3.02187, -3.36217, 692.16652, -6.43002,  6.97772, -0.29764
-3.46627, -2.91978, 691.46340, -6.50844,  6.81914, -0.22761
-3.02187, -3.09673, 693.92421, -6.31240,  7.01737, -0.31515
-3.46627, -2.56586, 690.40883, -6.31240,  7.01737, -0.29764
-3.55515, -2.83130, 691.46340, -6.43002,  7.13631, -0.36768
-3.37739, -3.09673, 691.81496, -6.35161,  7.21560, -0.29764
-3.46627, -3.00826, 691.81496, -6.27319,  6.93808, -0.33266
-3.28851, -2.91978, 690.76040, -6.43002,  6.93808, -0.35017
-3.37739, -2.65434, 692.16652, -6.15557,  7.09666, -0.31515
-3.19963, -2.56586, 690.76040, -6.31240,  6.97772, -0.36768
-3.02187, -2.91978, 692.16652, -6.31240,  6.93808, -0.36768
-3.55515, -2.56586, 690.76040, -6.46923,  6.93808, -0.38519
-3.11075, -2.83130, 690.05727, -6.43002,  6.97772, -0.40270
-3.02187, -2.83130, 690.40883, -6.23399,  6.85878, -0.29764
-3.28851, -2.91978, 689.35427, -6.31240,  7.01737, -0.36768
-3.28851, -2.91978, 690.05727, -6.19478,  7.05701, -0.42020
-3.02187, -2.74282, 691.81496, -6.27319,  6.93808, -0.35017
-3.28851, -2.65434, 689.35427, -6.23399,  7.09666, -0.31515
-3.19963, -2.47739, 690.76040, -6.27319,  6.81914, -0.40270
-3.28851, -2.56586, 689.70583, -6.23399,  6.89843, -0.38519
-3.55515, -2.83130, 689.70583, -6.15557,  7.13631, -0.35017
-3.37739, -2.83130, 688.65114, -6.23399,  7.01737, -0.31515
-3.64402, -2.56586, 687.24502, -6.15557,  6.93808, -0.35017
-3.11075, -3.09673, 690.05727, -6.03795,  6.89843, -0.33266
-2.93299, -3.18521, 687.94814, -6.11636,  6.93808, -0.45522
-3.02187, -2.65434, 687.94814, -6.11636,  6.97772, -0.38519
-2.84412, -3.27369, 689.00271, -6.11636,  6.93808, -0.42020
-3.11075, -2.83130, 689.00271, -6.27319,  7.13631, -0.38519
-3.19963, -3.09673, 689.00271, -6.15557,  6.85878, -0.36768
-2.84412, -3.09673, 687.94814, -6.11636,  6.97772, -0.36768
-2.93299, -2.83130, 689.70583, -6.19478,  7.05701, -0.43771
-3.37739, -3.18521, 687.59658, -6.11636,  6.81914, -0.35017
-2.93299, -3.62760, 689.00271, -6.03795,  7.09666, -0.40270
-3.19963, -3.27369, 689.35427, -6.11636,  6.97772, -0.45522
-3.19963, -3.18521, 688.29970, -5.95953,  6.89843, -0.38519
-3.19963, -3.09673, 686.54201, -5.99874,  6.93808, -0.35017
-3.02187, -3.00826, 688.65114, -5.95953,  7.05701, -0.36768
-3.11075, -3.00826, 687.59658, -6.11636,  6.85878, -0.35017
-2.84412, -2.74282, 687.94814, -5.88112,  7.17595, -0.40270
-3.19963, -3.00826, 687.94814, -5.84191,  7.05701, -0.38519
-2.84412, -3.36217, 687.24502, -6.11636,  6.97772, -0.40270
-3.02187, -3.36217, 686.89357, -6.07716,  7.01737, -0.42020
-3.02187, -3.00826, 688.29970, -6.11636,  6.93808, -0.36768
-2.66636, -3.18521, 686.54201, -5.95953,  6.81914, -0.45522
-2.84412, -2.74282, 688.29970, -6.07716,  6.97772, -0.38519
-2.66636, -3.09673, 688.29970, -5.95953,  6.93808, -0.38519
-2.22197, -2.83130, 688.65114, -5.88112,  7.09666, -0.40270
-2.75524, -3.09673, 686.89357, -5.76350,  7.13631, -0.40270
-2.93299, -3.27369, 689.70583, -5.84191,  6.97772, -0.43771
-2.66636, -3.09673, 687.24502, -5.99874,  6.89843, -0.42020
-2.57748, -3.18521, 687.24502, -5.88112,  6.85878, -0.43771
-2.75524, -2.91978, 689.70583, -5.92033,  7.05701, -0.38519
-3.19963, -2.91978, 687.94814, -5.72429,  6.97772, -0.45522
-2.84412, -3.09673, 689.70583, -5.92033,  7.01737, -0.38519
-2.57748, -3.00826, 688.29970, -5.84191,  7.05701, -0.47273
-2.48860, -2.74282, 686.89357, -5.80270,  7.01737, -0.36768
-2.75524, -3.09673, 686.89357, -5.80270,  6.89843, -0.47273
-2.66636, -3.27369, 688.65114, -5.84191,  6.97772, -0.40270
-2.84412, -3.18521, 687.59658, -5.76350,  6.77949, -0.40270
-2.93299, -3.00826, 688.29970, -5.88112,  7.13631, -0.38519
-2.84412, -2.83130, 688.65114, -5.80270,  7.25525, -0.43771
-2.93299, -3.09673, 689.00271, -5.68508,  7.05701, -0.47273
-2.39972, -2.91978, 688.29970, -5.80270,  7.13631, -0.45522
-3.02187, -2.83130, 687.94814, -5.80270,  7.17595, -0.45522
-2.84412, -3.00826, 687.94814, -5.80270,  7.21560, -0.45522
-2.84412, -3.00826, 686.89357, -5.92033,  7.09666, -0.42020
-2.84412, -3.27369, 687.94814, -5.76350,  6.97772, -0.47273
-2.84412, -3.36217, 689.00271, -5.64587,  7.09666, -0.43771
-2.84412, -2.74282, 690.05727, -5.84191,  7.09666, -0.50775
-2.57748, -3.00826, 688.65114, -5.88112,  7.09666, -0.49024
-2.75524, -3.09673, 689.00271, -5.68508,  7.13631, -0.54276
-2.66636, -2.56586, 687.59658, -5.64587,  7.05701, -0.49024
-3.11075, -2.74282, 689.00271, -5.76350,  7.05701, -0.49024
-2.84412, -2.83130, 689.70583, -5.64587,  7.29489, -0.50775
-2.84412, -2.91978, 689.70583, -5.92033,  7.33454, -0.56027
-2.57748, -2.65434, 691.81496, -5.92033,  7.21560, -0.54276
-2.57748, -2.47739, 689.70583, -5.88112,  7.29489, -0.56027
-2.66636, -2.83130, 690.05727, -5.64587,  7.29489, -0.61280
-2.75524, -3.00826, 691.11196, -5.80270,  7.25525, -0.61280
-2.75524, -2.74282, 690.05727, -5.72429,  7.17595, -0.64781
-2.84412, -2.83130, 691.11196, -5.76350,  7.13631, -0.56027
-3.19963, -3.36217, 690.76040, -5.76350,  7.41383, -0.54276
-2.93299, -3.45065, 691.11196, -5.72429,  7.25525, -0.52526
-2.93299, -3.71608, 689.70583, -5.76350,  7.41383, -0.59529
-3.19963, -3.27369, 689.70583, -5.84191,  7.37418, -0.47273
-3.28851, -3.45065, 689.70583, -5.72429,  7.37418, -0.50775
-2.75524, -3.71608, 691.46340, -5.72429,  7.33454, -0.54276
-3.64402, -3.53912, 690.40883, -5.84191,  7.37418, -0.47273
-3.19963, -3.36217, 690.76040, -5.76350,  7.45348, -0.61280
-3.28851, -3.27369, 690.40883, -5.68508,  7.49312, -0.49024
-3.46627, -3.27369, 690.40883, -5.92033,  7.33454, -0.52526
-3.19963, -3.71608, 690.76040, -5.99874,  7.41383, -0.57778
-3.11075, -3.62760, 691.46340, -5.80270,  7.53277, -0.54276
-3.19963, -3.71608, 691.81496, -5.76350,  7.29489, -0.56027
-3.11075, -3.18521, 691.46340, -5.88112,  7.33454, -0.56027
-3.11075, -3.18521, 690.76040, -5.88112,  7.53277, -0.64781
-3.46627, -3.27369, 689.70583, -5.84191,  7.49312, -0.59529
-3.37739, -3.62760, 691.46340, -5.84191,  7.49312, -0.56027
-3.55515, -3.36217, 689.35427, -5.76350,  7.49312, -0.52526
-3.64402, -3.27369, 690.05727, -5.64587,  7.57241, -0.57778
-3.28851, -3.00826, 690.05727, -5.88112,  7.49312, -0.61280
-3.11075, -2.91978, 689.70583, -5.92033,  7.49312, -0.52526
-3.64402, -3.71608, 690.40883, -5.76350,  7.57241, -0.61280
-3.37739, -3.45065, 690.76040, -5.80270,  7.61206, -0.61280
-3.55515, -3.45065, 689.35427, -5.72429,  7.41383, -0.59529
-3.55515, -3.09673, 689.70583, -5.76350,  7.41383, -0.63031
-3.28851, -3.45065, 691.81496, -5.48904,  7.53277, -0.57778
-3.37739, -3.45065, 687.94814, -5.64587,  7.77065, -0.57778
-3.64402, -3.18521, 689.35427, -5.84191,  7.45348, -0.61280
-3.46627, -3.27369, 690.05727, -5.72429,  7.57241, -0.59529
-3.82178, -3.45065, 690.76040, -5.72429,  7.53277, -0.66532
-3.82178, -3.62760, 689.00271, -5.80270,  7.81029, -0.63031
-3.82178, -3.00826, 690.76040, -5.56746,  7.57241, -0.63031
-3.82178, -3.27369, 691.46340, -5.64587,  7.73100, -0.66532
-3.46627, -3.36217, 690.40883, -5.68508,  7.73100, -0.63031
-3.73290, -3.27369, 690.40883, -5.76350,  7.69135, -0.61280
-3.73290, -2.91978, 689.00271, -5.56746,  7.61206, -0.61280
-3.91066, -3.00826, 690.76040, -5.60667,  7.73100, -0.59529
-3.64402, -2.91978, 689.70583, -5.41063,  7.65171, -0.59529
-3.91066, -2.47739, 692.16652, -5.60667,  7.57241, -0.61280
-3.64402, -2.91978, 690.40883, -5.52825,  7.69135, -0.64781
-3.82178, -2.91978, 689.35427, -5.52825,  7.81029, -0.63031
-3.82178, -2.91978, 690.40883, -5.56746,  7.69135, -0.61280
-3.73290, -3.09673, 690.05727, -5.41063,  7.61206, -0.64781
-4.17730, -3.09673, 690.76040, -5.41063,  7.69135, -0.64781
-3.91066, -2.74282, 691.11196, -5.60667,  7.65171, -0.57778
-3.82178, -2.91978, 689.35427, -5.68508,  7.65171, -0.64781
-3.82178, -2.83130, 690.76040, -5.56746,  7.65171, -0.59529
-3.91066, -2.74282, 690.40883, -5.48904,  7.81029, -0.66532
-4.08842, -2.91978, 691.11196, -5.41063,  7.61206, -0.68283
-3.91066, -2.65434, 692.51809, -5.33221,  7.73100, -0.61280
-3.91066, -3.27369, 690.05727, -5.44984,  7.81029, -0.57778
-3.82178, -3.18521, 691.11196, -5.33221,  7.81029, -0.63031
-3.73290, -2.83130, 691.46340, -5.52825,  7.81029, -0.63031
-3.37739, -2.91978, 687.24502, -5.37142,  7.81029, -0.61280
-3.55515, -2.65434, 690.76040, -5.25380,  7.65171, -0.73536
-3.82178, -3.00826, 690.40883, -5.37142,  7.73100, -0.64781
-3.91066, -2.83130, 690.40883, -5.41063,  7.65171, -0.64781
-3.46627, -2.65434, 691.81496, -5.48904,  7.88958, -0.73536
-3.73290, -3.00826, 690.05727, -5.41063,  7.84994, -0.57778
-3.64402, -2.91978, 690.40883, -5.44984,  7.84994, -0.61280
-3.55515, -3.09673, 690.05727, -5.44984,  7.81029, -0.63031
-3.73290, -3.09673, 692.16652, -5.37142,  7.88958, -0.61280
-3.19963, -3.18521, 690.76040, -5.33221,  7.65171, -0.64781
-3.73290, -3.18521, 690.05727, -5.33221,  7.92923, -0.61280
-3.37739, -2.91978, 691.46340, -5.37142,  7.77065, -0.57778
-3.37739, -2.83130, 690.40883, -5.33221,  7.81029, -0.59529
-3.55515, -3.27369, 690.76040, -5.29301,  7.65171, -0.63031
-3.46627, -3.45065, 690.76040, -5.44984,  7.88958, -0.66532
-3.37739, -2.91978, 690.05727, -5.41063,  7.77065, -0.63031
-3.64402, -3.09673, 691.11196, -5.56746,  7.84994, -0.63031
-3.55515, -3.27369, 692.86953, -5.44984,  7.81029, -0.57778
-3.55515, -3.27369, 690.40883, -5.41063,  7.81029, -0.61280
-3.82178, -2.91978, 690.76040, -5.41063,  7.53277, -0.57778
-3.91066, -2.65434, 690.76040, -5.56746,  7.77065, -0.57778
-3.82178, -3.09673, 691.81496, -5.41063,  7.84994, -0.61280
-3.55515, -3.09673, 689.70583, -5.33221,  7.65171, -0.57778
-2.93299, -3.62760, 691.11196, -5.33221,  7.84994, -0.59529
-3.46627, -2.83130, 691.81496, -5.48904,  7.84994, -0.64781
-3.11075, -3.18521, 692.16652, -5.09697,  7.81029, -0.61280
-3.11075, -3.00826, 690.40883, -5.41063,  7.84994, -0.52526
-3.55515, -3.27369, 691.46340, -5.41063,  7.81029, -0.59529
-3.37739, -2.83130, 691.46340, -5.37142,  7.77065, -0.61280
-3.11075, -2.83130, 690.05727, -5.48904,  7.77065, -0.61280
-3.46627, -3.27369, 689.35427, -5.41063,  7.61206, -0.50775
-3.28851, -3.09673, 691.46340, -5.44984,  7.81029, -0.56027
-3.19963, -3.45065, 690.40883, -5.37142,  7.73100, -0.59529
-3.37739, -3.27369, 691.11196, -5.41063,  7.65171, -0.50775
-2.75524, -2.91978, 690.40883, -5.44984,  7.69135, -0.57778
-3.19963, -3.00826, 691.46340, -5.44984,  7.84994, -0.56027
-3.64402, -3.09673, 690.05727, -5.37142,  7.73100, -0.59529
-2.93299, -2.83130, 690.05727, -5.41063,  7.69135, -0.50775
-2.93299, -3.00826, 690.05727, -5.25380,  7.81029, -0.52526
-3.02187, -3.00826, 690.05727, -5.29301,  7.53277, -0.52526
-2.66636, -3.09673, 690.05727, -5.52825,  7.61206, -0.59529
-3.02187, -2.91978, 689.00271, -5.52825,  7.69135, -0.61280
-3.37739, -3.00826, 690.40883, -5.33221,  7.69135, -0.47273
-3.28851, -2.65434, 691.11196, -5.25380,  7.77065, -0.45522
-3.46627, -2.65434, 690.40883, -5.29301,  7.73100, -0.49024
-3.11075, -2.83130, 689.70583, -5.41063,  7.61206, -0.50775
-2.84412, -3.18521, 689.35427, -5.48904,  7.69135, -0.57778
-2.84412, -2.65434, 691.81496, -5.37142,  7.53277, -0.43771
-3.19963, -2.56586, 689.00271, -5.48904,  7.77065, -0.42020
-3.02187, -2.38891, 690.40883, -5.33221,  7.77065, -0.49024
-2.93299, -2.38891, 689.35427, -5.25380,  7.65171, -0.50775
-2.75524, -2.65434, 689.35427, -5.25380,  7.73100, -0.49024
-3.11075, -2.91978, 689.00271, -5.25380,  7.69135, -0.52526
-2.84412, -3.09673, 689.35427, -5.21459,  7.69135, -0.47273
-2.84412, -2.83130, 687.24502, -5.09697,  7.61206, -0.54276
-3.02187, -3.00826, 690.76040, -5.29301,  7.81029, -0.52526
-2.93299, -3.00826, 689.00271, -5.29301,  7.88958, -0.43771
-3.19963, -2.74282, 690.40883, -5.33221,  7.65171, -0.49024
-3.19963, -2.65434, 688.29970, -5.05776,  7.65171, -0.49024
-2.75524, -3.09673, 690.05727, -5.33221,  7.65171, -0.47273
-3.28851, -3.18521, 687.94814, -5.25380,  7.65171, -0.56027
-3.19963, -2.47739, 690.05727, -5.21459,  7.61206, -0.56027
-3.11075, -2.56586, 689.00271, -5.13618,  7.65171, -0.49024
-3.19963, -2.12347, 690.05727, -5.21459,  7.61206, -0.54276
-3.02187, -3.27369, 690.05727, -5.13618,  7.37418, -0.50775
-3.19963, -2.47739, 687.94814, -5.13618,  7.61206, -0.49024
-3.11075, -2.65434, 689.35427, -5.33221,  7.61206, -0.49024
-3.02187, -2.74282, 689.00271, -5.01855,  7.61206, -0.47273
-3.19963, -2.56586, 689.70583, -5.05776,  7.57241, -0.54276
-3.19963, -2.47739, 688.65114, -5.21459,  7.65171, -0.47273
-3.37739, -2.38891, 688.29970, -5.13618,  7.77065, -0.52526
-3.02187, -2.56586, 688.65114, -5.25380,  7.65171, -0.50775
-2.93299, -2.30043, 690.05727, -5.17538,  7.41383, -0.52526
-3.64402, -2.65434, 689.70583, -5.09697,  7.49312, -0.52526
-3.46627, -2.65434, 689.70583, -5.13618,  7.53277, -0.50775
-3.28851, -2.56586, 688.65114, -5.01855,  7.53277, -0.47273
-3.11075, -2.30043, 687.94814, -5.21459,  7.49312, -0.52526
-2.93299, -2.47739, 690.05727, -5.01855,  7.57241, -0.50775
-3.28851, -2.74282, 689.70583, -5.17538,  7.57241, -0.54276
-3.37739, -2.65434, 690.05727, -5.05776,  7.45348, -0.50775
-3.28851, -2.30043, 690.05727, -5.21459,  7.65171, -0.54276
-3.19963, -2.47739, 689.00271, -5.17538,  7.53277, -0.47273
-3.19963, -2.56586, 688.65114, -5.17538,  7.45348, -0.54276
-3.55515, -2.12347, 689.70583, -5.09697,  7.53277, -0.50775
-3.19963, -2.38891, 689.70583, -4.94014,  7.53277, -0.47273
-3.19963, -1.85804, 689.35427, -5.05776,  7.53277, -0.45522
-3.64402, -2.30043, 688.29970, -5.05776,  7.45348, -0.56027
-3.64402, -2.21195, 689.35427, -4.97935,  7.41383, -0.45522
-3.82178, -2.74282, 688.65114, -5.05776,  7.61206, -0.54276
-3.28851, -2.12347, 690.05727, -5.01855,  7.49312, -0.59529
-3.37739, -2.03500, 689.00271, -4.90093,  7.33454, -0.56027
-3.46627, -1.94652, 687.94814, -4.90093,  7.41383, -0.49024
-3.37739, -2.03500, 690.05727, -4.86173,  7.41383, -0.52526
-3.82178, -2.03500, 689.35427, -4.90093,  7.41383, -0.57778
