Rate: 1000 Hz
      Fx,        Fy,        Fz,        Mx,        My,        Mz
-2.39972, -2.56586, 689.70583, -5.41063,  6.73985, -0.45522
-2.31084, -2.74282, 689.35427, -5.64587,  6.73985, -0.43771
-2.31084, -2.83130, 690.76040, -5.60667,  6.77949, -0.38519
-2.48860, -3.27369, 691.81496, -5.56746,  7.05701, -0.47273
-2.31084, -2.91978, 690.76040, -5.72429,  6.85878, -0.38519
-2.48860, -2.74282, 689.35427, -5.44984,  6.93808, -0.38519
-2.39972, -2.91978, 691.11196, -5.52825,  6.85878, -0.43771
-2.57748, -2.56586, 691.11196, -5.60667,  6.93808, -0.35017
-2.22197, -3.36217, 690.40883, -5.52825,  6.89843, -0.38519
-2.57748, -3.00826, 691.11196, -5.64587,  7.05701, -0.33266
-2.57748, -2.56586, 690.05727, -5.64587,  6.85878, -0.36768
-2.57748, -3.09673, 691.81496, -5.88112,  6.89843, -0.47273
-2.22197, -3.09673, 691.11196, -5.80270,  6.93808, -0.40270
-2.22197, -3.09673, 691.46340, -5.84191,  7.05701, -0.35017
-2.57748, -3.00826, 689.35427, -5.68508,  7.01737, -0.42020
-2.48860, -3.00826, 691.81496, -5.68508,  7.09666, -0.35017
-2.22197, -3.00826, 691.81496, -5.56746,  7.09666, -0.35017
-2.48860, -2.74282, 692.86953, -5.52825,  7.25525, -0.33266
-2.75524, -3.09673, 689.70583, -5.76350,  7.05701, -0.43771
-2.75524, -2.91978, 691.11196, -5.80270,  7.25525, -0.42020
-2.66636, -2.83130, 691.11196, -5.76350,  7.17595, -0.42020
-2.75524, -2.91978, 690.40883, -5.76350,  7.21560, -0.45522
-3.02187, -3.18521, 691.46340, -5.68508,  7.09666, -0.42020
-2.93299, -3.18521, 691.11196, -5.60667,  7.17595, -0.40270
-2.75524, -3.00826, 690.05727, -5.76350,  7.21560, -0.35017
-2.84412, -3.00826, 690.76040, -5.88112,  7.21560, -0.43771
-2.57748, -2.83130, 691.11196, -5.76350,  7.25525, -0.43771
-2.84412, -2.65434, 691.46340, -5.64587,  7.17595, -0.29764
-2.84412, -3.09673, 691.46340, -5.80270,  7.09666, -0.36768
-2.66636, -2.65434, 691.46340, -5.72429,  7.53277, -0.40270
-2.84412, -3.18521, 691.81496, -5.95953,  7.37418, -0.36768
-2.75524, -3.09673, 690.05727, -5.68508,  7.41383, -0.36768
-2.84412, -3.18521, 691.46340, -5.88112,  7.25525, -0.42020
-3.02187, -3.09673, 689.70583, -5.68508,  7.33454, -0.42020
-2.93299, -3.45065, 690.76040, -5.76350,  7.53277, -0.38519
-3.11075, -3.18521, 690.40883, -5.84191,  7.37418, -0.40270
-2.75524, -3.45065, 690.40883, -5.84191,  7.53277, -0.45522
-2.75524, -3.18521, 690.40883, -5.60667,  7.29489, -0.38519
-3.28851, -3.09673, 690.05727, -5.84191,  7.29489, -0.43771
-3.02187, -3.45065, 692.16652, -5.76350,  7.45348, -0.40270
-3.11075, -3.53912, 691.11196, -5.84191,  7.45348, -0.40270
-3.19963, -3.45065, 689.00271, -5.92033,  7.57241, -0.36768
-2.75524, -3.45065, 690.76040, -5.84191,  7.37418, -0.47273
-2.84412, -3.18521, 692.51809, -5.68508,  7.49312, -0.43771
-2.84412, -3.36217, 690.76040, -5.84191,  7.57241, -0.38519
-3.11075, -3.45065, 690.40883, -5.80270,  7.41383, -0.38519
-3.11075, -3.27369, 692.51809, -5.72429,  7.61206, -0.43771
-2.93299, -3.80456, 690.76040, -5.80270,  7.33454, -0.42020
-3.37739, -3.45065, 691.11196, -5.68508,  7.57241, -0.43771
-3.11075, -3.71608, 690.40883, -5.84191,  7.65171, -0.36768
-3.28851, -3.62760, 690.40883, -5.84191,  7.69135, -0.43771
-3.11075, -3.36217, 692.16652, -5.88112,  7.61206, -0.40270
-3.28851, -3.89304, 690.76040, -5.88112,  7.65171, -0.45522
-3.28851, -3.89304, 691.11196, -5.80270,  7.53277, -0.43771
-3.37739, -3.45065, 690.76040, -5.80270,  7.57241, -0.36768
-3.11075, -3.71608, 690.76040, -5.95953,  7.77065, -0.42020
-2.93299, -3.98151, 691.46340, -5.80270,  7.77065, -0.40270
-3.11075, -3.71608, 691.11196, -5.80270,  7.53277, -0.38519
-3.37739, -3.62760, 692.16652, -5.72429,  7.65171, -0.40270
-3.37739, -3.62760, 690.76040, -5.99874,  7.84994, -0.43771
-3.02187, -3.98151, 691.81496, -5.99874,  7.65171, -0.43771
-3.28851, -3.98151, 690.05727, -5.99874,  7.65171, -0.45522
-3.11075, -3.80456, 690.40883, -5.88112,  7.69135, -0.40270
-3.28851, -3.89304, 690.76040, -5.95953,  7.77065, -0.45522
-3.37739, -4.33543, 690.40883, -5.88112,  7.84994, -0.40270
-3.55515, -3.98151, 691.46340, -5.88112,  7.73100, -0.36768
-3.19963, -3.80456, 691.11196, -5.88112,  7.81029, -0.42020
-3.28851, -4.24695, 692.16652, -5.99874,  7.84994, -0.40270
-3.46627, -4.15847, 690.76040, -5.92033,  7.84994, -0.33266
-3.28851, -4.33543, 691.46340, -6.07716,  8.04817, -0.43771
-3.28851, -3.71608, 690.76040, -5.88112,  7.77065, -0.45522
-3.19963, -4.33543, 690.05727, -5.95953,  7.69135, -0.33266
-3.46627, -3.98151, 691.11196, -6.07716,  7.84994, -0.38519
-3.37739, -4.33543, 690.76040, -6.07716,  7.73100, -0.43771
-3.64402, -3.98151, 692.51809, -5.99874,  7.92923, -0.42020
-3.55515, -4.24695, 692.51809, -6.03795,  7.73100, -0.43771
-3.55515, -3.98151, 692.16652, -5.95953,  7.92923, -0.38519
-3.46627, -4.33543, 692.16652, -5.99874,  7.92923, -0.42020
-3.28851, -4.06999, 692.51809, -5.84191,  8.08781, -0.45522
-3.37739, -4.51238, 690.76040, -6.03795,  7.92923, -0.40270
-3.55515, -4.60086, 691.81496, -5.95953,  8.00852, -0.43771
-3.19963, -4.42390, 691.46340, -6.07716,  7.92923, -0.49024
-3.55515, -4.15847, 691.11196, -5.99874,  7.92923, -0.45522
-3.11075, -4.15847, 691.46340, -5.92033,  7.88958, -0.52526
-3.37739, -4.33543, 689.70583, -6.11636,  8.04817, -0.49024
-3.19963, -4.24695, 690.76040, -5.80270,  8.08781, -0.47273
-3.28851, -4.42390, 692.86953, -5.92033,  7.84994, -0.45522
-3.28851, -4.42390, 691.81496, -6.03795,  7.92923, -0.42020
-3.28851, -4.42390, 692.51809, -6.07716,  8.04817, -0.43771
-3.37739, -4.42390, 691.11196, -6.11636,  8.08781, -0.42020
-3.82178, -4.33543, 692.86953, -6.11636,  8.00852, -0.43771
-3.64402, -4.33543, 691.11196, -6.07716,  8.04817, -0.38519
-3.37739, -4.42390, 692.16652, -6.11636,  8.08781, -0.54276
-3.46627, -3.98151, 692.16652, -6.07716,  8.08781, -0.50775
-3.19963, -4.60086, 693.22109, -5.92033,  8.04817, -0.40270
-3.37739, -4.60086, 692.86953, -5.95953,  8.12746, -0.43771
-3.55515, -3.98151, 692.16652, -5.95953,  8.04817, -0.47273
-3.37739, -4.24695, 693.22109, -5.99874,  7.96888, -0.43771
-3.46627, -3.98151, 691.46340, -6.07716,  8.12746, -0.43771
-3.64402, -4.15847, 692.16652, -5.76350,  7.96888, -0.40270
-3.46627, -4.15847, 691.81496, -6.03795,  8.04817, -0.45522
-3.82178, -4.15847, 691.81496, -5.99874,  7.88958, -0.50775
-3.46627, -3.98151, 692.16652, -5.95953,  8.08781, -0.47273
-3.37739, -3.89304, 692.86953, -6.07716,  8.00852, -0.49024
-3.46627, -4.15847, 692.16652, -5.84191,  7.88958, -0.49024
-4.08842, -4.24695, 692.51809, -5.92033,  8.12746, -0.50775
-3.64402, -4.33543, 691.46340, -5.99874,  8.12746, -0.45522
-3.64402, -4.15847, 691.81496, -5.99874,  8.12746, -0.54276
-3.37739, -4.15847, 690.76040, -6.03795,  8.04817, -0.42020
-3.91066, -4.24695, 690.40883, -5.76350,  8.04817, -0.50775
-3.28851, -4.42390, 692.16652, -5.80270,  8.12746, -0.42020
-3.64402, -4.15847, 691.11196, -5.76350,  7.92923, -0.52526
-3.73290, -4.24695, 691.81496, -6.03795,  8.00852, -0.45522
-3.82178, -4.24695, 691.46340, -6.03795,  8.00852, -0.47273
-3.82178, -4.42390, 691.46340, -5.92033,  8.00852, -0.50775
-3.99954, -3.89304, 692.16652, -5.99874,  8.00852, -0.43771
-3.37739, -3.98151, 692.16652, -5.80270,  7.92923, -0.52526
-3.37739, -3.98151, 690.76040, -5.92033,  8.08781, -0.45522
-3.64402, -4.24695, 691.46340, -5.95953,  8.12746, -0.61280
-3.55515, -3.98151, 691.81496, -5.80270,  8.08781, -0.52526
-3.91066, -3.89304, 692.16652, -5.80270,  8.08781, -0.47273
-3.55515, -4.06999, 690.05727, -5.92033,  8.04817, -0.49024
-3.91066, -3.71608, 693.57265, -5.72429,  7.88958, -0.43771
-3.91066, -3.98151, 690.40883, -5.95953,  8.04817, -0.56027
-4.08842, -4.06999, 691.81496, -5.76350,  7.96888, -0.50775
-3.64402, -4.15847, 691.81496, -5.80270,  7.96888, -0.52526
-3.99954, -3.53912, 692.16652, -5.76350,  8.12746, -0.50775
-3.64402, -3.89304, 691.46340, -5.72429,  7.96888, -0.43771
-3.99954, -4.15847, 691.11196, -5.72429,  7.92923, -0.50775
-3.64402, -3.80456, 690.40883, -5.68508,  7.96888, -0.59529
-3.73290, -3.89304, 690.76040, -5.72429,  8.04817, -0.52526
-4.26617, -3.62760, 691.11196, -5.68508,  8.00852, -0.52526
-4.08842, -3.89304, 692.16652, -5.68508,  8.08781, -0.56027
-3.91066, -3.89304, 690.40883, -5.64587,  7.92923, -0.54276
-3.73290, -4.15847, 690.05727, -5.48904,  7.92923, -0.54276
-3.55515, -3.71608, 689.70583, -5.48904,  8.16711, -0.54276
-4.08842, -3.80456, 690.76040, -5.60667,  8.04817, -0.50775
-4.26617, -3.89304, 689.70583, -5.56746,  8.12746, -0.56027
-3.73290, -3.80456, 690.05727, -5.52825,  8.24640, -0.57778
-3.82178, -3.36217, 689.00271, -5.37142,  8.00852, -0.59529
-3.73290, -3.62760, 690.40883, -5.44984,  8.08781, -0.57778
-4.26617, -3.80456, 688.29970, -5.37142,  8.12746, -0.52526
-4.08842, -3.62760, 689.00271, -5.48904,  8.16711, -0.59529
-4.17730, -3.45065, 690.76040, -5.48904,  8.08781, -0.56027
-4.35505, -3.80456, 689.35427, -5.33221,  7.88958, -0.52526
-4.17730, -3.89304, 690.40883, -5.29301,  8.12746, -0.61280
-4.44393, -3.27369, 690.05727, -5.17538,  8.28605, -0.63031
-3.99954, -3.53912, 688.29970, -5.29301,  8.04817, -0.57778
-3.99954, -3.62760, 689.70583, -5.37142,  8.12746, -0.52526
-4.35505, -3.71608, 687.59658, -5.21459,  8.16711, -0.61280
-4.17730, -3.71608, 689.00271, -5.44984,  8.08781, -0.61280
-3.91066, -3.53912, 689.00271, -5.21459,  8.08781, -0.59529
-3.99954, -3.18521, 689.00271, -5.05776,  7.96888, -0.59529
-4.08842, -3.45065, 688.29970, -4.97935,  8.04817, -0.64781
-3.99954, -3.36217, 688.29970, -5.01855,  8.08781, -0.63031
-4.17730, -3.80456, 687.94814, -5.05776,  8.20675, -0.54276
-4.35505, -3.71608, 686.89357, -5.13618,  8.04817, -0.63031
-4.17730, -3.53912, 688.29970, -5.13618,  8.00852, -0.63031
-4.08842, -3.36217, 688.65114, -4.90093,  8.04817, -0.61280
-4.08842, -3.27369, 687.24502, -5.09697,  8.12746, -0.66532
-3.91066, -3.89304, 688.29970, -4.97935,  8.08781, -0.61280
-4.08842, -3.71608, 688.29970, -4.94014,  8.24640, -0.57778
-3.91066, -3.45065, 685.83889, -4.97935,  8.28605, -0.61280
-4.08842, -3.45065, 687.94814, -4.74410,  8.04817, -0.61280
-3.37739, -3.80456, 687.94814, -4.97935,  8.24640, -0.57778
-3.64402, -3.62760, 687.59658, -4.90093,  8.12746, -0.59529
-3.91066, -3.62760, 686.89357, -4.90093,  8.04817, -0.59529
-4.26617, -3.36217, 687.94814, -4.90093,  8.12746, -0.56027
-4.26617, -3.18521, 687.24502, -4.78331,  8.16711, -0.63031
-4.26617, -3.45065, 686.19045, -4.94014,  8.12746, -0.64781
-4.08842, -3.36217, 686.89357, -4.58727,  8.16711, -0.59529
-3.99954, -3.71608, 688.29970, -4.74410,  8.16711, -0.64781
-4.26617, -3.00826, 688.29970, -4.66569,  8.12746, -0.52526
-3.91066, -3.53912, 688.29970, -4.74410,  8.28605, -0.59529
-4.08842, -3.27369, 685.48745, -4.66569,  8.04817, -0.59529
-3.91066, -3.27369, 686.89357, -4.78331,  8.08781, -0.64781
-4.44393, -3.36217, 687.24502, -4.74410,  8.16711, -0.59529
-4.35505, -3.09673, 687.24502, -4.50886,  8.12746, -0.59529
-4.44393, -3.36217, 686.89357, -4.70490,  8.24640, -0.54276
-4.08842, -3.09673, 685.83889, -4.70490,  8.20675, -0.50775
-4.26617, -3.27369, 687.94814, -4.62648,  8.04817, -0.59529
-3.82178, -3.62760, 686.54201, -4.50886,  8.12746, -0.57778
-4.17730, -3.62760, 685.83889, -4.78331,  7.96888, -0.52526
-4.08842, -3.18521, 688.29970, -4.46965,  8.04817, -0.57778
-4.35505, -3.45065, 686.54201, -4.70490,  8.04817, -0.63031
-3.91066, -3.45065, 686.19045, -4.78331,  8.00852, -0.61280
-3.99954, -3.36217, 686.54201, -4.66569,  8.08781, -0.57778
-4.08842, -3.53912, 687.59658, -4.66569,  8.00852, -0.54276
-3.99954, -3.27369, 685.83889, -4.54807,  8.08781, -0.63031
-3.99954, -3.27369, 688.65114, -4.54807,  8.16711, -0.56027
-3.91066, -3.71608, 685.83889, -4.70490,  8.24640, -0.59529
-3.64402, -3.18521, 687.59658, -4.66569,  8.00852, -0.47273
-3.99954, -3.27369, 686.54201, -4.74410,  8.16711, -0.47273
-4.08842, -3.09673, 686.89357, -4.74410,  8.20675, -0.56027
-3.64402, -3.18521, 686.54201, -4.74410,  8.12746, -0.56027
-3.73290, -3.27369, 687.94814, -4.58727,  7.96888, -0.49024
-4.17730, -3.09673, 686.89357, -4.66569,  7.92923, -0.61280
-3.73290, -3.27369, 687.24502, -4.58727,  8.00852, -0.50775
-3.99954, -3.36217, 686.89357, -4.86173,  7.88958, -0.63031
-3.91066, -3.00826, 687.24502, -4.74410,  7.88958, -0.50775
-3.55515, -3.36217, 686.89357, -4.62648,  8.00852, -0.56027
-3.73290, -3.18521, 688.65114, -4.86173,  7.96888, -0.54276
-3.91066, -3.36217, 687.24502, -4.62648,  7.96888, -0.59529
-4.08842, -3.27369, 689.35427, -4.74410,  7.92923, -0.52526
-3.91066, -3.27369, 689.00271, -4.70490,  7.88958, -0.52526
-3.46627, -3.18521, 689.70583, -4.78331,  7.73100, -0.45522
-3.55515, -3.27369, 687.59658, -4.66569,  7.92923, -0.45522
-3.91066, -3.27369, 690.40883, -4.78331,  7.92923, -0.45522
-3.82178, -3.09673, 688.29970, -4.78331,  7.81029, -0.45522
-3.55515, -3.45065, 689.70583, -4.66569,  8.00852, -0.47273
-3.64402, -2.83130, 688.65114, -4.70490,  7.96888, -0.50775
-3.82178, -2.83130, 690.40883, -4.62648,  7.81029, -0.42020
-3.82178, -2.65434, 689.35427, -4.78331,  7.57241, -0.42020
-3.28851, -2.65434, 691.11196, -4.66569,  7.81029, -0.36768
-3.55515, -3.00826, 688.29970, -4.82252,  7.69135, -0.45522
-3.82178, -2.91978, 692.16652, -4.62648,  7.92923, -0.43771
-3.82178, -2.91978, 691.11196, -4.62648,  7.73100, -0.40270
-3.99954, -2.65434, 691.81496, -4.50886,  7.65171, -0.40270
-3.55515, -3.18521, 690.76040, -4.66569,  7.96888, -0.40270
-3.64402, -2.83130, 690.40883, -4.82252,  7.96888, -0.36768
-3.73290, -2.83130, 690.05727, -4.62648,  7.84994, -0.54276
-3.82178, -2.74282, 690.05727, -4.54807,  7.81029, -0.40270
-3.91066, -2.65434, 691.46340, -4.39124,  7.69135, -0.38519
-3.82178, -2.91978, 690.40883, -4.54807,  7.84994, -0.40270
-3.46627, -2.56586, 690.40883, -4.46965,  7.92923, -0.35017
-3.55515, -2.83130, 692.86953, -4.58727,  7.88958, -0.43771
-3.73290, -2.47739, 691.46340, -4.50886,  7.69135, -0.40270
-3.91066, -2.74282, 690.76040, -4.46965,  7.61206, -0.42020
-3.91066, -2.65434, 691.81496, -4.50886,  7.73100, -0.33266
-3.73290, -2.56586, 691.81496, -4.50886,  7.77065, -0.36768
-3.46627, -2.74282, 690.05727, -4.54807,  7.69135, -0.43771
-3.99954, -2.30043, 691.46340, -4.27361,  7.65171, -0.38519
-3.46627, -3.00826, 691.11196, -4.46965,  7.65171, -0.38519
-3.46627, -2.83130, 692.86953, -4.27361,  7.57241, -0.31515
-3.46627, -2.38891, 691.81496, -4.31282,  7.81029, -0.35017
-3.73290, -2.56586, 693.22109, -4.27361,  7.81029, -0.29764
-3.46627, -2.21195, 691.81496, -4.46965,  7.69135, -0.29764
-3.64402, -2.65434, 691.46340, -4.19520,  7.69135, -0.29764
-3.46627, -2.56586, 691.81496, -4.27361,  7.77065, -0.38519
-3.73290, -2.03500, 693.57265, -4.31282,  7.65171, -0.33266
-3.99954, -2.47739, 691.11196, -4.27361,  7.65171, -0.33266
-3.91066, -2.47739, 693.22109, -4.35203,  7.49312, -0.31515
-3.64402, -2.30043, 693.57265, -4.15599,  7.61206, -0.31515
-4.08842, -2.03500, 693.57265, -4.07758,  7.57241, -0.26263
-3.73290, -1.94652, 692.51809, -3.99916,  7.61206, -0.28014
-3.46627, -2.56586, 692.16652, -4.07758,  7.41383, -0.21010
-3.91066, -2.21195, 692.51809, -4.07758,  7.45348, -0.26263
-3.64402, -2.21195, 690.40883, -4.15599,  7.57241, -0.22761
-3.64402, -2.12347, 692.16652, -4.19520,  7.49312, -0.26263
-3.73290, -2.30043, 692.51809, -4.19520,  7.49312, -0.24512
-3.73290, -2.38891, 692.51809, -4.11678,  7.37418, -0.24512
-3.91066, -1.68108, 691.46340, -4.15599,  7.41383, -0.33266
-3.99954, -2.21195, 691.11196, -4.07758,  7.45348, -0.26263
-3.91066, -1.94652, 690.76040, -3.99916,  7.25525, -0.28014
-3.55515, -2.03500, 691.81496, -3.99916,  7.37418, -0.24512
-3.55515, -1.50413, 692.51809, -4.03837,  7.29489, -0.24512
-3.82178, -1.85804, 692.51809, -4.07758,  7.25525, -0.22761
-4.08842, -1.76956, 691.81496, -4.11678,  7.25525, -0.22761
-4.26617, -1.76956, 690.76040, -3.99916,  7.25525, -0.22761
-3.73290, -2.03500, 692.16652, -3.99916,  7.13631, -0.24512
-3.64402, -1.94652, 691.11196, -3.92075,  7.09666, -0.26263
-3.64402, -2.03500, 692.16652, -4.03837,  7.05701, -0.21010
-3.55515, -2.03500, 693.57265, -3.92075,  7.09666, -0.17509
-3.64402, -1.76956, 691.46340, -3.99916,  7.09666, -0.14007
-3.91066, -1.76956, 692.16652, -3.92075,  6.85878, -0.19259
-3.46627, -1.50413, 692.51809, -3.99916,  6.93808, -0.22761
-3.19963, -1.59261, 692.86953, -3.92075,  6.93808, -0.19259
-3.64402, -1.59261, 690.40883, -3.88154,  6.85878, -0.14007
-3.64402, -1.59261, 691.81496, -3.88154,  7.13631, -0.12256
-3.46627, -1.50413, 692.51809, -3.95995,  6.93808, -0.21010
-3.46627, -1.50413, 693.22109, -3.95995,  6.58126, -0.10505
-3.64402, -1.15022, 691.81496, -3.72471,  6.62091, -0.08754
-3.46627, -1.41565, 692.51809, -3.68550,  6.73985, -0.19259
-3.46627, -1.32717, 692.51809, -3.64629,  6.50197, -0.14007
-3.46627, -1.41565, 692.16652, -3.60709,  6.66055, -0.15758
-3.11075, -1.06174, 692.51809, -3.68550,  6.73985, -0.17509
-3.37739, -1.32717, 694.27566, -3.64629,  6.46232, -0.19259
-3.37739, -0.70782, 692.86953, -3.60709,  6.62091, -0.17509
-3.28851, -1.06174, 692.51809, -3.64629,  6.54161, -0.15758
-2.93299, -0.97326, 693.22109, -3.76392,  6.50197, -0.12256
-2.84412, -1.06174, 691.46340, -3.72471,  6.42268, -0.07003
-3.02187, -1.32717, 693.57265, -3.41105,  6.38303, -0.12256
-2.22197, -0.97326, 691.11196, -3.33263,  6.46232, -0.14007
-2.75524, -1.15022, 692.16652, -3.64629,  6.34338, -0.19259
-2.48860, -0.97326, 692.86953, -3.37184,  6.26409, -0.17509
-2.57748, -0.70782, 693.57265, -3.41105,  6.14515, -0.17509
-2.93299, -0.88478, 692.16652, -3.64629,  6.30374, -0.17509
-2.22197, -0.88478, 690.40883, -3.48946,  6.06586, -0.14007
-2.84412, -0.70782, 692.51809, -3.41105,  6.14515, -0.08754
-2.31084, -1.06174, 691.46340, -3.25422,  6.18480, -0.12256
-2.57748, -0.53087, 692.51809, -3.29343,  6.30374, -0.10505
-2.22197, -0.88478, 692.16652, -3.25422,  6.14515, -0.21010
-2.31084, -0.61935, 692.16652, -3.29343,  6.14515, -0.15758
-2.48860, -0.70782, 692.51809, -3.37184,  6.10551, -0.19259
-2.13309, -1.06174, 693.57265, -3.25422,  5.98657, -0.15758
-2.22197, -0.88478, 691.46340, -3.25422,  6.02621, -0.12256
-1.95533, -0.70782, 692.51809, -3.25422,  5.94692, -0.14007
-1.86645, -1.15022, 692.16652, -3.09739,  6.02621, -0.08754
-1.95533, -1.23869, 692.86953, -3.13660,  6.02621, -0.19259
-1.77757, -0.53087, 693.57265, -3.13660,  6.02621, -0.14007
-1.68869, -0.61935, 694.27566, -3.17580,  5.86763, -0.15758
-1.68869, -0.61935, 693.22109, -3.21501,  5.74869, -0.08754
-1.86645, -0.70782, 693.92421, -3.01897,  5.94692, -0.10505
-1.59982, -0.79630, 692.16652, -3.13660,  5.78834, -0.14007
-1.33318, -0.35391, 692.51809, -3.01897,  5.70905, -0.15758
-1.77757, -0.88478, 691.46340, -2.97977,  5.82798, -0.10505
-1.68869, -0.35391, 690.76040, -2.97977,  5.74869, -0.19259
-1.24430, -0.70782, 691.81496, -3.13660,  5.55046, -0.15758
-1.59982, -1.06174, 693.22109, -3.17580,  5.70905, -0.19259
-1.51094, -0.53087, 692.16652, -3.05818,  5.66940, -0.14007
-1.77757, -0.70782, 691.46340, -3.17580,  5.62975, -0.15758
-1.59982, -0.79630, 691.81496, -3.09739,  5.66940, -0.15758
-1.06654, -0.97326, 690.40883, -2.97977,  5.62975, -0.14007
-1.33318, -0.79630, 691.81496, -2.94056,  5.51081, -0.10505
-1.33318, -0.61935, 691.81496, -3.01897,  5.55046, -0.14007
-0.97766, -0.79630, 690.76040, -3.09739,  5.62975, -0.15758
-1.06654, -0.61935, 692.51809, -3.01897,  5.59011, -0.10505
-1.42206, -0.79630, 690.76040, -2.97977,  5.43152, -0.15758
-1.51094, -0.88478, 691.11196, -3.05818,  5.35223, -0.22761
-1.51094, -0.88478, 691.11196, -2.97977,  5.47117, -0.07003
-1.15542, -0.88478, 692.16652, -3.13660,  5.39188, -0.15758
-1.42206, -0.79630, 693.57265, -3.01897,  5.31258, -0.17509
-1.33318, -1.23869, 691.11196, -3.09739,  5.27294, -0.12256
-1.33318, -1.15022, 692.51809, -3.05818,  5.31258, -0.15758
-0.88879, -0.88478, 691.81496, -3.21501,  5.19365, -0.15758
-1.24430, -1.15022, 691.46340, -3.17580,  5.35223, -0.17509
-1.33318, -1.15022, 690.76040, -3.25422,  5.15400, -0.07003
-1.24430, -1.15022, 690.76040, -3.13660,  5.15400, -0.15758
-0.97766, -1.15022, 690.76040, -3.01897,  5.07471, -0.14007
-1.68869, -1.41565, 690.05727, -3.09739,  5.11435, -0.14007
-1.15542, -0.97326, 691.11196, -3.01897,  4.83683, -0.08754
-1.24430, -1.32717, 690.76040, -3.09739,  5.11435, -0.14007
-1.06654, -1.15022, 691.11196, -3.17580,  4.91612, -0.07003
-1.33318, -1.32717, 692.51809, -3.05818,  4.91612, -0.17509
-1.24430, -0.97326, 691.46340, -3.25422,  4.83683, -0.17509
-1.15542, -1.23869, 690.76040, -3.17580,  4.87648, -0.14007
-1.15542, -0.97326, 690.05727, -3.13660,  4.87648, -0.10505
-1.15542, -1.23869, 691.46340, -3.21501,  4.75754, -0.10505
-1.33318, -1.15022, 691.46340, -3.05818,  4.75754, -0.12256
-1.24430, -0.88478, 690.40883, -3.13660,  4.59895, -0.17509
-1.33318, -1.23869, 692.51809, -3.21501,  4.63860, -0.17509
-1.06654, -1.41565, 690.76040, -3.17580,  4.36108, -0.21010
-1.15542, -1.23869, 691.81496, -3.21501,  4.59895, -0.14007
-1.33318, -1.06174, 690.76040, -2.90135,  4.51966, -0.15758
-1.06654, -1.06174, 690.76040, -3.21501,  4.55931, -0.19259
