Rate: 1000 Hz
      Fx,        Fy,        Fz,        Mx,        My,        Mz
-0.71103, -0.26543, 690.76040, 21.09361,  0.75328, -0.59529
-1.06654,  0.00000, 690.05727, 21.01520,  0.91186, -0.61280
-0.79991, -0.08848, 689.35427, 21.09361,  0.75328, -0.64781
-1.06654,  0.00000, 690.76040, 20.89758,  0.75328, -0.56027
-0.79991, -0.17696, 688.65114, 21.05441,  0.95151, -0.59529
-0.79991,  0.08848, 689.35427, 20.93678,  0.71363, -0.59529
-0.88879,  0.26543, 689.35427, 21.13282,  0.75328, -0.56027
-1.24430,  0.08848, 690.05727, 21.05441,  0.75328, -0.54276
-1.06654,  0.35391, 687.24502, 20.93678,  0.75328, -0.63031
-1.15542, -0.08848, 686.54201, 20.93678,  0.83257, -0.61280
-0.88879,  0.08848, 687.59658, 20.89758,  0.83257, -0.54276
-1.33318,  0.08848, 688.65114, 21.05441,  0.83257, -0.54276
-1.24430, -0.44239, 686.89357, 20.89758,  0.99115, -0.54276
-1.15542, -0.35391, 688.29970, 20.74075,  0.79292, -0.52526
-1.15542, -0.26543, 686.89357, 20.81916,  0.99115, -0.54276
-1.24430,  0.00000, 687.59658, 20.81916,  0.91186, -0.54276
-1.06654, -0.08848, 687.24502, 20.89758,  0.67398, -0.54276
-1.15542, -0.17696, 687.59658, 20.74075,  0.95151, -0.43771
-0.97766, -0.26543, 686.89357, 20.77995,  1.03080, -0.50775
-1.24430, -0.26543, 686.89357, 20.58392,  1.03080, -0.50775
-1.15542, -0.26543, 686.54201, 20.70154,  0.87222, -0.43771
-1.42206, -0.44239, 686.54201, 20.62312,  0.99115, -0.47273
-1.33318, -0.53087, 686.19045, 20.46629,  0.87222, -0.50775
-1.33318, -0.26543, 686.19045, 20.42709,  1.03080, -0.45522
-1.51094, -0.61935, 686.89357, 20.46629,  0.95151, -0.49024
-1.24430, -0.79630, 686.19045, 20.42709,  1.03080, -0.57778
-1.33318, -0.61935, 686.19045, 20.46629,  0.91186, -0.47273
-1.15542, -0.88478, 687.24502, 20.30946,  1.03080, -0.56027
-0.97766, -0.53087, 685.83889, 20.27026,  0.99115, -0.54276
-1.15542, -0.97326, 685.83889, 20.15263,  0.99115, -0.49024
-1.06654, -1.06174, 687.24502, 20.27026,  1.14974, -0.49024
-1.15542, -1.06174, 687.59658, 20.23105,  0.91186, -0.50775
-1.33318, -1.32717, 685.83889, 20.11343,  1.14974, -0.52526
-1.24430, -1.59261, 686.54201, 20.27026,  0.87222, -0.45522
-1.15542, -1.32717, 686.89357, 19.95660,  1.07045, -0.45522
-1.24430, -1.59261, 688.29970, 20.07422,  1.11009, -0.52526
-1.33318, -1.15022, 685.83889, 19.95660,  1.11009, -0.42020
-1.06654, -1.76956, 687.94814, 19.95660,  0.91186, -0.45522
-1.33318, -1.32717, 687.24502, 19.83897,  1.11009, -0.49024
-1.15542, -1.23869, 686.89357, 19.87818,  0.99115, -0.52526
-0.88879, -1.41565, 689.35427, 19.91739,  0.95151, -0.35017
-1.33318, -1.06174, 689.00271, 19.79977,  1.07045, -0.43771
-1.15542, -1.59261, 688.65114, 19.79977,  1.11009, -0.49024
-0.71103, -1.32717, 689.00271, 19.76056,  1.03080, -0.47273
-1.42206, -1.68108, 691.11196, 19.68214,  0.99115, -0.36768
-1.24430, -1.06174, 690.76040, 19.56452,  0.99115, -0.45522
-1.15542, -1.41565, 687.94814, 19.72135,  0.91186, -0.49024
-1.06654, -1.50413, 690.40883, 19.56452,  1.11009, -0.47273
-1.24430, -1.76956, 690.05727, 19.60373,  0.87222, -0.45522
-1.15542, -1.59261, 690.76040, 19.52532,  0.95151, -0.45522
-0.88879, -1.50413, 691.46340, 19.44690,  1.03080, -0.45522
-0.88879, -1.59261, 691.46340, 19.52532,  1.11009, -0.42020
-1.42206, -1.50413, 690.76040, 19.36849,  1.30832, -0.47273
-0.79991, -1.85804, 690.40883, 19.40769,  1.14974, -0.43771
-1.24430, -1.23869, 691.11196, 19.29007,  0.99115, -0.52526
-1.15542, -1.94652, 692.16652, 19.48611,  1.07045, -0.47273
-0.88879, -1.41565, 693.57265, 19.17245,  1.03080, -0.47273
-1.33318, -1.32717, 692.16652, 19.36849,  1.11009, -0.43771
-0.97766, -1.50413, 693.57265, 19.32928,  1.18938, -0.38519
-1.06654, -1.59261, 692.86953, 19.44690,  1.03080, -0.40270
-0.71103, -1.32717, 692.51809, 19.48611,  1.11009, -0.47273
-1.15542, -1.68108, 692.16652, 19.48611,  1.11009, -0.43771
-1.24430, -1.50413, 692.86953, 19.40769,  0.99115, -0.47273
-1.33318, -1.85804, 691.81496, 19.52532,  1.03080, -0.43771
-1.51094, -1.59261, 693.57265, 19.29007,  1.11009, -0.36768
-1.59982, -1.50413, 692.86953, 19.36849,  1.07045, -0.40270
-1.42206, -1.76956, 692.86953, 19.36849,  1.03080, -0.47273
-1.77757, -1.50413, 693.57265, 19.32928,  0.91186, -0.45522
-1.95533, -1.68108, 693.92421, 19.40769,  0.95151, -0.40270
-1.42206, -1.59261, 693.92421, 19.40769,  1.11009, -0.43771
-1.51094, -1.85804, 692.51809, 19.29007,  0.95151, -0.42020
-1.42206, -1.32717, 695.33034, 19.29007,  1.18938, -0.42020
-1.59982, -1.41565, 695.33034, 19.25086,  1.11009, -0.42020
-1.77757, -1.59261, 693.92421, 19.32928,  1.07045, -0.45522
-2.22197, -1.59261, 692.16652, 19.29007,  0.95151, -0.35017
-1.68869, -1.23869, 693.22109, 19.36849,  1.07045, -0.49024
-2.04421, -1.59261, 694.27566, 19.32928,  1.03080, -0.45522
-1.95533, -1.50413, 693.57265, 19.32928,  0.91186, -0.36768
-1.24430, -1.59261, 694.27566, 19.48611,  1.03080, -0.42020
-1.59982, -1.85804, 693.92421, 19.36849,  1.11009, -0.38519
-1.77757, -1.32717, 693.57265, 19.29007,  0.99115, -0.42020
-2.31084, -1.68108, 694.27566, 19.32928,  0.99115, -0.40270
-1.59982, -1.76956, 693.92421, 19.36849,  1.11009, -0.40270
-1.59982, -1.76956, 694.62722, 19.17245,  1.07045, -0.42020
-1.86645, -1.59261, 693.57265, 19.48611,  1.03080, -0.45522
-1.68869, -1.32717, 693.22109, 19.56452,  0.83257, -0.40270
-1.95533, -1.76956, 694.62722, 19.48611,  0.99115, -0.47273
-1.95533, -1.85804, 694.27566, 19.60373,  0.79292, -0.43771
-2.04421, -1.59261, 694.27566, 19.56452,  0.99115, -0.38519
-1.86645, -1.15022, 694.62722, 19.64294,  0.99115, -0.38519
-2.13309, -1.76956, 694.27566, 19.52532,  1.07045, -0.42020
-2.13309, -1.76956, 692.51809, 19.64294,  1.07045, -0.40270
-1.95533, -1.76956, 692.16652, 19.56452,  0.95151, -0.38519
-2.31084, -1.50413, 693.22109, 19.60373,  1.07045, -0.42020
-2.39972, -1.85804, 693.22109, 19.56452,  0.99115, -0.40270
-2.04421, -1.59261, 693.22109, 19.68214,  0.87222, -0.47273
-2.04421, -1.59261, 692.86953, 19.76056,  0.95151, -0.40270
-2.39972, -1.32717, 693.22109, 19.79977,  0.91186, -0.36768
-2.31084, -1.50413, 692.51809, 19.64294,  0.87222, -0.45522
-2.13309, -1.15022, 691.81496, 19.83897,  1.11009, -0.45522
-2.04421, -1.23869, 691.81496, 19.91739,  0.95151, -0.47273
-2.04421, -1.68108, 692.51809, 19.87818,  0.91186, -0.35017
-1.95533, -1.32717, 690.40883, 19.95660,  0.91186, -0.40270
-1.95533, -1.50413, 691.11196, 19.72135,  0.99115, -0.43771
-2.13309, -1.23869, 690.76040, 19.95660,  1.11009, -0.45522
-1.86645, -1.68108, 692.16652, 19.87818,  1.07045, -0.42020
-1.77757, -1.32717, 691.81496, 19.91739,  1.14974, -0.42020
-2.04421, -0.97326, 692.86953, 19.95660,  0.99115, -0.43771
-1.68869, -1.32717, 690.76040, 20.03501,  0.95151, -0.42020
-1.77757, -1.50413, 691.46340, 19.99580,  0.95151, -0.49024
-1.86645, -0.97326, 692.16652, 19.95660,  0.99115, -0.42020
-2.13309, -1.23869, 691.46340, 20.11343,  0.99115, -0.45522
-1.77757, -1.41565, 692.16652, 20.07422,  1.03080, -0.38519
-2.48860, -1.06174, 693.57265, 20.15263,  1.03080, -0.43771
-1.68869, -0.88478, 691.81496, 20.15263,  0.99115, -0.50775
-1.95533, -1.32717, 691.46340, 20.27026,  1.03080, -0.40270
-1.95533, -1.06174, 692.16652, 20.15263,  0.95151, -0.43771
-1.68869, -0.61935, 691.46340, 20.30946,  0.99115, -0.31515
-2.13309, -0.70782, 691.81496, 20.34867,  1.03080, -0.40270
-1.68869, -0.79630, 690.76040, 20.23105,  0.91186, -0.42020
-1.77757, -0.70782, 691.11196, 20.07422,  1.07045, -0.49024
-1.86645, -0.70782, 690.05727, 20.19184,  0.99115, -0.33266
-1.68869, -1.23869, 690.05727, 20.19184,  0.95151, -0.33266
-1.42206, -1.06174, 690.76040, 20.15263,  0.99115, -0.45522
-1.95533, -1.15022, 690.40883, 20.15263,  1.07045, -0.38519
-1.68869, -0.97326, 689.35427, 20.34867,  0.99115, -0.38519
-1.24430, -1.15022, 690.05727, 20.30946,  0.95151, -0.38519
-1.42206, -1.59261, 690.05727, 20.34867,  0.87222, -0.42020
-1.42206, -1.06174, 690.40883, 20.30946,  0.99115, -0.36768
-1.59982, -1.23869, 691.81496, 20.23105,  0.91186, -0.36768
-1.59982, -1.41565, 687.24502, 20.11343,  0.91186, -0.28014
-1.51094, -1.41565, 689.00271, 20.23105,  0.91186, -0.38519
-1.06654, -1.32717, 690.40883, 20.07422,  0.95151, -0.26263
-1.51094, -1.68108, 690.05727, 20.07422,  0.91186, -0.42020
-1.24430, -1.50413, 689.00271, 19.99580,  1.03080, -0.35017
-1.24430, -1.06174, 688.65114, 20.27026,  0.91186, -0.31515
-1.24430, -1.41565, 688.29970, 20.03501,  0.95151, -0.36768
-1.15542, -1.41565, 689.70583, 19.99580,  0.91186, -0.38519
-0.88879, -1.94652, 689.70583, 20.07422,  0.95151, -0.26263
-0.62215, -1.15022, 687.94814, 20.11343,  0.95151, -0.36768
-0.53327, -1.23869, 688.65114, 19.99580,  0.99115, -0.24512
-0.79991, -1.59261, 689.00271, 19.79977,  0.95151, -0.31515
-0.79991, -2.03500, 688.65114, 19.95660,  0.99115, -0.35017
-0.97766, -1.76956, 689.00271, 19.91739,  0.99115, -0.22761
-0.88879, -1.68108, 687.94814, 19.83897,  0.91186, -0.26263
-0.79991, -1.68108, 688.65114, 19.91739,  0.91186, -0.35017
-0.79991, -1.41565, 687.94814, 19.87818,  1.18938, -0.24512
-0.53327, -1.85804, 687.94814, 19.60373,  0.99115, -0.28014
-0.88879, -1.41565, 687.94814, 19.79977,  0.87222, -0.24512
-1.06654, -1.85804, 688.29970, 19.56452,  1.07045, -0.26263
-0.79991, -1.41565, 688.29970, 19.76056,  0.95151, -0.21010
-0.79991, -2.21195, 687.24502, 19.64294,  1.11009, -0.28014
-0.53327, -1.85804, 687.59658, 19.52532,  0.91186, -0.26263
-0.62215, -2.12347, 687.94814, 19.40769,  1.07045, -0.19259
-0.53327, -1.94652, 687.24502, 19.52532,  0.95151, -0.24512
-0.26664, -1.59261, 688.29970, 19.48611,  1.03080, -0.17509
-0.44439, -1.85804, 689.00271, 19.44690,  1.07045, -0.21010
-0.08888, -1.94652, 687.24502, 19.36849,  1.03080, -0.19259
-0.53327, -1.68108, 686.54201, 19.48611,  1.03080, -0.19259
-0.79991, -1.68108, 689.00271, 19.32928,  0.99115, -0.19259
-0.35551, -1.94652, 686.54201, 19.44690,  1.14974, -0.17509
-0.26664, -1.94652, 686.89357, 19.40769,  1.26868, -0.21010
 0.00000, -1.94652, 687.59658, 19.32928,  0.95151, -0.21010
-0.08888, -1.59261, 686.89357, 19.25086,  1.14974, -0.15758
-0.53327, -1.85804, 687.94814, 19.25086,  1.14974, -0.15758
-0.62215, -1.68108, 687.24502, 19.13324,  1.14974, -0.12256
-0.53327, -1.85804, 687.59658, 19.29007,  1.11009, -0.14007
-0.44439, -1.50413, 687.59658, 19.01562,  1.18938, -0.14007
-0.53327, -1.68108, 689.35427, 19.13324,  1.30832, -0.21010
-0.44439, -1.76956, 686.19045, 19.13324,  1.30832, -0.15758
-0.26664, -1.76956, 687.59658, 19.13324,  1.26868, -0.21010
-0.26664, -1.59261, 688.29970, 19.01562,  1.26868, -0.22761
-0.35551, -1.68108, 688.29970, 18.85879,  1.30832, -0.14007
-0.26664, -1.76956, 689.00271, 19.09403,  1.22903, -0.14007
-0.44439, -1.85804, 688.65114, 18.89800,  1.26868, -0.12256
 0.08888, -1.59261, 689.00271, 19.21166,  1.38762, -0.19259
-0.44439, -1.41565, 689.35427, 18.85879,  1.26868, -0.15758
-0.17776, -1.68108, 689.35427, 18.81958,  1.38762, -0.12256
-0.35551, -1.32717, 689.00271, 18.89800,  1.30832, -0.15758
-0.44439, -1.23869, 689.35427, 18.89800,  1.38762, -0.22761
-0.26664, -1.76956, 690.05727, 19.01562,  1.38762, -0.15758
-0.17776, -1.23869, 689.70583, 18.85879,  1.42726, -0.19259
-0.35551, -1.94652, 689.00271, 18.78037,  1.54620, -0.17509
-0.71103, -1.32717, 689.35427, 18.89800,  1.42726, -0.21010
-0.44439, -1.76956, 690.05727, 18.62354,  1.42726, -0.15758
-0.53327, -1.59261, 690.05727, 18.78037,  1.54620, -0.14007
-0.26664, -2.03500, 688.29970, 18.70196,  1.38762, -0.19259
-0.44439, -1.85804, 690.05727, 18.93720,  1.50655, -0.19259
-0.71103, -1.59261, 689.70583, 18.70196,  1.62549, -0.15758
-0.71103, -1.15022, 690.05727, 18.54513,  1.34797, -0.15758
-0.26664, -1.68108, 688.65114, 18.66275,  1.46691, -0.21010
-0.53327, -1.85804, 689.70583, 18.66275,  1.54620, -0.26263
-0.17776, -1.76956, 690.76040, 18.66275,  1.42726, -0.21010
-0.79991, -1.76956, 690.40883, 18.62354,  1.62549, -0.22761
-0.53327, -1.68108, 691.11196, 18.74117,  1.66514, -0.22761
-0.17776, -1.50413, 690.40883, 18.74117,  1.46691, -0.28014
-0.62215, -2.21195, 689.00271, 18.50592,  1.46691, -0.22761
-0.79991, -2.12347, 689.35427, 18.62354,  1.62549, -0.29764
-0.53327, -1.32717, 689.35427, 18.50592,  1.58585, -0.26263
-0.79991, -1.85804, 689.70583, 18.50592,  1.58585, -0.33266
-0.62215, -1.68108, 689.00271, 18.38830,  1.62549, -0.28014
-0.71103, -2.21195, 690.76040, 18.50592,  1.46691, -0.28014
-0.53327, -2.74282, 689.35427, 18.34909,  1.62549, -0.26263
-0.79991, -2.38891, 689.70583, 18.42751,  1.54620, -0.28014
-0.79991, -2.30043, 691.11196, 18.38830,  1.42726, -0.40270
-0.62215, -2.65434, 689.70583, 18.38830,  1.54620, -0.33266
-0.53327, -2.38891, 689.70583, 18.27068,  1.54620, -0.36768
-0.71103, -2.47739, 690.40883, 18.23147,  1.66514, -0.36768
-0.97766, -2.21195, 689.70583, 18.30988,  1.70478, -0.40270
-1.15542, -2.65434, 688.29970, 18.38830,  1.70478, -0.38519
-1.24430, -2.91978, 689.70583, 18.11385,  1.62549, -0.36768
-1.06654, -2.56586, 690.40883, 18.19226,  1.66514, -0.43771
-1.68869, -2.30043, 690.40883, 18.27068,  1.54620, -0.40270
-1.33318, -3.00826, 691.46340, 18.15305,  1.70478, -0.38519
-1.24430, -2.74282, 690.76040, 18.15305,  1.66514, -0.43771
-1.06654, -2.56586, 690.05727, 18.15305,  1.70478, -0.43771
-1.33318, -2.47739, 690.40883, 18.15305,  1.66514, -0.43771
-0.97766, -2.91978, 690.76040, 18.11385,  1.82372, -0.36768
-1.42206, -2.65434, 691.46340, 18.30988,  1.86337, -0.47273
-1.24430, -2.91978, 690.76040, 18.19226,  1.82372, -0.42020
-1.42206, -2.65434, 690.05727, 18.07464,  1.70478, -0.43771
-1.51094, -2.74282, 691.46340, 18.07464,  1.86337, -0.45522
-1.95533, -2.91978, 689.35427, 18.19226,  1.74443, -0.50775
-1.77757, -3.00826, 691.11196, 18.15305,  1.90302, -0.49024
-1.68869, -2.47739, 690.05727, 18.11385,  1.74443, -0.54276
-1.86645, -3.18521, 691.11196, 18.15305,  1.94266, -0.47273
-1.24430, -2.91978, 692.86953, 18.11385,  1.94266, -0.45522
-2.13309, -2.74282, 692.16652, 18.11385,  1.94266, -0.43771
-2.13309, -3.00826, 690.76040, 17.83939,  1.82372, -0.49024
-1.51094, -2.83130, 691.81496, 18.07464,  1.90302, -0.52526
-1.86645, -3.09673, 690.76040, 18.11385,  2.06160, -0.50775
-1.77757, -2.74282, 691.46340, 17.99622,  2.02195, -0.49024
-1.86645, -2.91978, 690.76040, 18.11385,  1.98231, -0.57778
-2.13309, -2.83130, 692.16652, 18.07464,  1.94266, -0.54276
-1.86645, -2.74282, 691.46340, 18.11385,  1.98231, -0.50775
-2.04421, -2.30043, 691.81496, 18.07464,  1.94266, -0.54276
-1.68869, -2.56586, 693.22109, 18.15305,  1.90302, -0.57778
-2.13309, -2.74282, 691.46340, 17.95702,  2.29948, -0.52526
-2.39972, -2.47739, 691.81496, 17.91781,  2.10125, -0.54276
-2.57748, -2.47739, 691.46340, 18.15305,  2.10125, -0.54276
-2.22197, -2.65434, 692.16652, 17.95702,  2.06160, -0.57778
-1.95533, -2.47739, 691.46340, 18.07464,  2.02195, -0.59529
-2.22197, -2.47739, 692.86953, 18.07464,  2.14089, -0.50775
-1.86645, -2.56586, 692.16652, 18.11385,  2.18054, -0.57778
-2.04421, -2.30043, 692.51809, 17.76098,  2.02195, -0.56027
-2.04421, -2.65434, 692.16652, 17.95702,  2.22018, -0.50775
-2.04421, -2.83130, 692.16652, 17.87860,  2.25983, -0.56027
-2.31084, -2.83130, 691.81496, 17.80019,  2.10125, -0.50775
-1.68869, -2.83130, 691.46340, 17.72177,  2.29948, -0.49024
-2.22197, -2.83130, 691.11196, 17.68256,  2.14089, -0.57778
-2.31084, -2.83130, 692.16652, 17.68256,  2.33912, -0.50775
-1.68869, -3.09673, 690.76040, 17.52573,  2.29948, -0.38519
-2.13309, -3.45065, 692.51809, 17.56494,  2.29948, -0.50775
-2.31084, -3.18521, 691.81496, 17.72177,  2.41842, -0.49024
-2.22197, -2.65434, 691.46340, 17.60415,  2.45806, -0.45522
-2.13309, -3.36217, 691.11196, 17.52573,  2.33912, -0.47273
-2.13309, -3.27369, 691.11196, 17.29049,  2.41842, -0.43771
-1.95533, -3.53912, 690.76040, 17.40811,  2.37877, -0.47273
-2.04421, -3.27369, 691.46340, 17.32970,  2.53735, -0.47273
-2.39972, -3.36217, 690.76040, 17.29049,  2.45806, -0.52526
-2.22197, -3.27369, 692.51809, 17.32970,  2.49771, -0.40270
-2.04421, -3.18521, 691.46340, 17.29049,  2.49771, -0.38519
-1.95533, -3.27369, 691.81496, 17.13366,  2.61665, -0.45522
-1.86645, -3.27369, 691.11196, 17.09445,  2.53735, -0.40270
-2.13309, -3.71608, 690.05727, 17.01604,  2.61665, -0.42020
-2.04421, -3.18521, 689.35427, 17.05525,  2.61665, -0.45522
-2.22197, -3.45065, 690.05727, 17.01604,  2.45806, -0.50775
-1.86645, -3.45065, 691.46340, 16.89842,  2.73558, -0.42020
-1.77757, -3.53912, 690.76040, 16.85921,  2.69594, -0.50775
-1.77757, -3.45065, 689.70583, 16.89842,  2.81488, -0.40270
-1.95533, -3.98151, 689.00271, 16.58476,  2.81488, -0.38519
-1.68869, -3.80456, 690.05727, 16.82000,  2.89417, -0.35017
-1.51094, -3.80456, 690.40883, 16.66317,  2.85452, -0.42020
-1.77757, -4.24695, 691.11196, 16.38872,  2.93382, -0.38519
-1.95533, -4.24695, 690.40883, 16.42793,  2.97346, -0.35017
-1.77757, -3.80456, 691.46340, 16.54555,  3.13205, -0.33266
-1.59982, -4.42390, 690.05727, 16.38872,  3.05275, -0.36768
-2.04421, -4.33543, 690.40883, 16.34951,  3.05275, -0.42020
-2.22197, -4.24695, 690.05727, 16.27110,  3.29063, -0.38519
-1.77757, -4.24695, 689.70583, 16.23189,  3.17169, -0.33266
-2.22197, -4.33543, 689.35427, 16.15347,  3.40957, -0.35017
-2.13309, -4.15847, 690.05727, 16.27110,  3.21134, -0.43771
-2.22197, -3.98151, 688.29970, 16.07506,  3.33028, -0.40270
-1.95533, -4.15847, 690.40883, 16.07506,  3.44922, -0.38519
-2.04421, -4.51238, 689.70583, 16.03585,  3.33028, -0.36768
-2.04421, -4.15847, 690.40883, 16.23189,  3.68709, -0.38519
-1.86645, -4.24695, 690.05727, 16.03585,  3.68709, -0.38519
-1.77757, -4.33543, 689.00271, 15.95744,  3.56815, -0.43771
-2.04421, -4.60086, 690.40883, 15.95744,  3.68709, -0.45522
-1.86645, -4.42390, 691.46340, 15.91823,  3.64745, -0.43771
-1.68869, -4.15847, 691.46340, 15.80061,  3.64745, -0.47273
-1.95533, -4.42390, 689.70583, 15.91823,  3.72674, -0.49024
-1.95533, -4.51238, 689.70583, 15.80061,  3.88532, -0.43771
-1.59982, -4.42390, 691.81496, 15.68298,  3.92497, -0.43771
-2.04421, -4.42390, 691.11196, 15.68298,  3.92497, -0.52526
-2.13309, -4.86630, 690.40883, 15.68298,  3.92497, -0.45522
-1.59982, -4.42390, 689.35427, 15.56536,  3.88532, -0.40270
-2.04421, -4.51238, 689.35427, 15.40853,  4.04391, -0.43771
-1.51094, -4.77782, 691.81496, 15.52615,  3.96462, -0.50775
-1.86645, -4.42390, 690.40883, 15.52615,  4.04391, -0.42020
-2.22197, -4.42390, 691.81496, 15.40853,  3.96462, -0.40270
-1.95533, -4.42390, 692.16652, 15.52615,  4.24214, -0.45522
-2.22197, -4.15847, 690.76040, 15.48695,  4.24214, -0.40270
-1.77757, -4.42390, 690.40883, 15.40853,  4.20249, -0.40270
-1.68869, -4.06999, 692.16652, 15.56536,  4.28178, -0.40270
-2.22197, -4.51238, 691.46340, 15.36932,  4.28178, -0.45522
-2.31084, -4.33543, 692.51809, 15.17329,  4.28178, -0.45522
-2.22197, -4.42390, 691.46340, 15.25170,  4.40072, -0.43771
-2.04421, -4.15847, 690.76040, 15.33012,  4.36108, -0.42020
-1.95533, -4.42390, 692.86953, 15.29091,  4.48001, -0.43771
-1.95533, -4.51238, 691.11196, 15.13408,  4.51966, -0.47273
-2.48860, -4.33543, 689.70583, 15.25170,  4.36108, -0.38519
-2.48860, -4.24695, 691.81496, 15.09487,  4.40072, -0.45522
-2.22197, -4.15847, 692.16652, 15.09487,  4.59895, -0.45522
-2.31084, -4.60086, 691.46340, 15.17329,  4.51966, -0.50775
-2.66636, -4.60086, 690.76040, 15.05566,  4.44037, -0.52526
-2.13309, -4.42390, 691.81496, 15.01646,  4.48001, -0.45522
-2.57748, -4.15847, 690.40883, 15.13408,  4.51966, -0.42020
-2.57748, -4.51238, 691.11196, 15.17329,  4.75754, -0.45522
-2.66636, -4.42390, 692.51809, 15.09487,  4.67825, -0.47273
-2.75524, -4.60086, 691.81496, 15.09487,  4.67825, -0.45522
-2.39972, -4.42390, 692.16652, 15.09487,  4.71789, -0.49024
-2.31084, -4.42390, 691.81496, 14.93804,  4.87648, -0.45522
