Rate: 1000 Hz
      Fx,        Fy,        Fz,        Mx,        My,        Mz
 2.48860, -3.18521, 689.00271, -0.94098, -3.64745, -0.54276
 2.57748, -2.74282, 688.29970, -0.98019, -3.56815, -0.66532
 2.75524, -2.47739, 688.29970, -0.98019, -3.52851, -0.64781
 3.11075, -3.18521, 691.11196, -1.05860, -3.60780, -0.63031
 2.57748, -2.91978, 689.70583, -0.86256, -3.44922, -0.68283
 2.93299, -3.00826, 689.70583, -0.90177, -3.36992, -0.68283
 2.48860, -3.18521, 689.35427, -0.74494, -3.36992, -0.68283
 2.48860, -3.18521, 687.94814, -0.98019, -3.36992, -0.64781
 2.66636, -3.09673, 689.35427, -0.66653, -3.40957, -0.71785
 2.75524, -2.74282, 688.65114, -0.70573, -3.25098, -0.70034
 2.75524, -2.91978, 689.35427, -1.01939, -3.25098, -0.75287
 2.48860, -3.18521, 690.76040, -0.82336, -3.25098, -0.70034
 2.48860, -2.47739, 687.24502, -0.86256, -3.13205, -0.68283
 2.48860, -2.83130, 688.65114, -0.86256, -3.13205, -0.64781
 2.66636, -3.09673, 689.35427, -0.62732, -3.17169, -0.70034
 2.84412, -2.74282, 690.76040, -0.86256, -3.17169, -0.66532
 2.84412, -3.18521, 689.70583, -0.62732, -3.17169, -0.73536
 2.84412, -3.09673, 689.35427, -0.78415, -2.97346, -0.68283
 2.66636, -3.00826, 688.65114, -0.74494, -2.93382, -0.75287
 3.02187, -3.00826, 689.35427, -0.82336, -3.01311, -0.70034
 2.75524, -3.27369, 690.40883, -0.86256, -2.89417, -0.64781
 2.84412, -3.09673, 690.40883, -0.78415, -2.93382, -0.73536
 2.84412, -2.74282, 689.35427, -0.86256, -2.81488, -0.73536
 2.57748, -3.00826, 691.11196, -0.78415, -2.89417, -0.70034
 2.39972, -3.27369, 689.35427, -0.86256, -2.77523, -0.66532
 2.57748, -3.00826, 689.35427, -0.74494, -2.85452, -0.73536
 2.39972, -3.27369, 690.76040, -0.86256, -2.73558, -0.70034
 2.39972, -3.00826, 690.76040, -0.82336, -2.81488, -0.66532
 2.57748, -3.00826, 689.35427, -0.90177, -2.69594, -0.71785
 2.13309, -3.45065, 689.70583, -1.05860, -2.53735, -0.70034
 2.75524, -2.91978, 690.76040, -0.94098, -2.57700, -0.66532
 2.31084, -3.18521, 690.76040, -0.98019, -2.61665, -0.75287
 2.39972, -2.83130, 692.86953, -0.94098, -2.61665, -0.64781
 2.57748, -3.27369, 690.76040, -0.82336, -2.41842, -0.71785
 2.39972, -3.53912, 691.46340, -0.78415, -2.49771, -0.70034
 2.48860, -3.45065, 689.35427, -1.13702, -2.53735, -0.66532
 2.48860, -3.09673, 692.16652, -1.13702, -2.49771, -0.64781
 2.13309, -3.00826, 690.40883, -1.21543, -2.41842, -0.66532
 2.39972, -3.00826, 692.51809, -1.21543, -2.45806, -0.70034
 2.57748, -3.18521, 691.11196, -1.13702, -2.49771, -0.68283
 2.13309, -3.00826, 692.86953, -1.13702, -2.37877, -0.66532
 2.13309, -3.45065, 692.16652, -1.33305, -2.45806, -0.66532
 1.95533, -3.00826, 692.51809, -1.25464, -2.49771, -0.66532
 2.22197, -3.62760, 691.81496, -1.41147, -2.49771, -0.61280
 1.51094, -3.53912, 693.92421, -1.25464, -2.53735, -0.66532
 1.95533, -3.71608, 692.86953, -1.33305, -2.33912, -0.57778
 2.04421, -3.45065, 694.62722, -1.37226, -2.45806, -0.61280
 1.59982, -3.45065, 693.22109, -1.33305, -2.41842, -0.66532
 1.77757, -3.62760, 694.27566, -1.37226, -2.65629, -0.64781
 1.95533, -3.27369, 693.22109, -1.37226, -2.53735, -0.59529
 1.68869, -3.45065, 693.22109, -1.21543, -2.37877, -0.64781
 1.59982, -3.71608, 693.57265, -1.33305, -2.45806, -0.56027
 1.68869, -3.27369, 694.27566, -1.41147, -2.41842, -0.61280
 1.77757, -3.62760, 693.57265, -1.29385, -2.57700, -0.68283
 2.04421, -3.53912, 692.16652, -1.41147, -2.45806, -0.63031
 1.59982, -3.45065, 692.86953, -1.45068, -2.25983, -0.66532
 1.59982, -3.18521, 694.27566, -1.33305, -2.37877, -0.75287
 1.51094, -3.45065, 693.22109, -1.41147, -2.49771, -0.59529
 1.51094, -3.09673, 693.92421, -1.45068, -2.29948, -0.61280
 1.15542, -3.27369, 694.27566, -1.41147, -2.25983, -0.61280
 1.24430, -3.53912, 692.51809, -1.17622, -2.22018, -0.63031
 1.24430, -3.27369, 693.92421, -1.33305, -2.29948, -0.63031
 1.51094, -3.18521, 693.57265, -1.25464, -2.29948, -0.57778
 1.51094, -3.27369, 694.27566, -1.37226, -2.25983, -0.59529
 1.42206, -2.91978, 694.27566, -1.33305, -2.25983, -0.59529
 1.68869, -3.09673, 694.27566, -1.21543, -2.22018, -0.56027
 1.06654, -3.18521, 694.62722, -1.33305, -2.18054, -0.56027
 1.15542, -2.91978, 694.27566, -1.05860, -2.29948, -0.56027
 1.15542, -2.91978, 694.62722, -1.17622, -2.18054, -0.40270
 0.97766, -3.09673, 694.97878, -1.17622, -2.29948, -0.61280
 1.33318, -3.18521, 695.68178, -1.25464, -2.10125, -0.57778
 1.33318, -2.91978, 693.92421, -1.37226, -2.29948, -0.50775
 1.15542, -2.83130, 692.51809, -1.25464, -2.25983, -0.57778
 1.59982, -2.91978, 694.27566, -1.13702, -2.14089, -0.54276
 1.51094, -2.91978, 694.97878, -1.17622, -2.41842, -0.52526
 1.77757, -2.56586, 694.62722, -1.09781, -2.25983, -0.49024
 1.68869, -2.65434, 696.03335, -1.01939, -2.29948, -0.52526
 1.59982, -2.83130, 692.86953, -0.98019, -2.18054, -0.52526
 1.59982, -2.83130, 693.22109, -1.01939, -2.25983, -0.52526
 1.51094, -2.38891, 693.22109, -0.94098, -2.06160, -0.47273
 1.51094, -2.83130, 694.27566, -0.98019, -2.33912, -0.49024
 1.33318, -2.83130, 694.27566, -0.82336, -2.25983, -0.49024
 1.51094, -2.74282, 695.33034, -0.82336, -2.33912, -0.50775
 1.51094, -2.74282, 693.22109, -0.74494, -2.25983, -0.50775
 1.51094, -2.38891, 694.97878, -0.66653, -2.25983, -0.49024
 1.24430, -2.65434, 694.97878, -0.74494, -2.25983, -0.45522
 1.59982, -2.12347, 694.62722, -0.70573, -2.25983, -0.49024
 1.33318, -1.85804, 694.97878, -0.58811, -2.18054, -0.42020
 1.33318, -2.38891, 695.33034, -0.35287, -2.14089, -0.43771
 1.42206, -2.21195, 694.62722, -0.62732, -2.22018, -0.47273
 1.51094, -2.03500, 693.92421, -0.50970, -2.10125, -0.42020
 1.77757, -2.12347, 693.92421, -0.27445, -2.14089, -0.38519
 1.68869, -2.30043, 694.27566, -0.39207, -2.25983, -0.40270
 1.86645, -2.38891, 693.92421, -0.31366, -2.10125, -0.38519
 1.59982, -2.21195, 694.27566, -0.31366, -2.02195, -0.38519
 1.51094, -2.30043, 692.86953, -0.35287, -2.06160, -0.40270
 1.68869, -2.03500, 694.27566, -0.19604, -1.98231, -0.42020
 1.33318, -1.85804, 693.92421, -0.27445, -2.06160, -0.40270
 1.68869, -2.12347, 694.97878, -0.23524, -2.18054, -0.43771
 1.95533, -1.85804, 693.57265, -0.03921, -2.06160, -0.33266
 2.22197, -1.76956, 693.57265, -0.11762, -2.02195, -0.43771
 1.51094, -1.94652, 692.86953, -0.07841, -2.14089, -0.31515
 1.68869, -1.85804, 692.86953,  0.15683, -1.94266, -0.36768
 2.13309, -1.59261, 694.27566,  0.11762, -2.10125, -0.36768
 1.77757, -1.76956, 693.22109,  0.11762, -1.94266, -0.40270
 1.68869, -1.85804, 693.57265,  0.43128, -1.86337, -0.36768
 1.86645, -1.76956, 693.57265,  0.15683, -1.86337, -0.36768
 2.13309, -1.41565, 691.11196,  0.07841, -2.10125, -0.40270
 2.04421, -1.76956, 691.81496,  0.23524, -1.82372, -0.35017
 1.95533, -1.23869, 692.16652,  0.19604, -1.98231, -0.35017
 2.04421, -1.59261, 691.81496,  0.23524, -2.02195, -0.33266
 2.13309, -1.59261, 693.22109,  0.27445, -1.78408, -0.35017
 2.22197, -1.59261, 691.11196,  0.43128, -2.02195, -0.36768
 2.13309, -2.03500, 692.51809,  0.35287, -1.86337, -0.40270
 1.95533, -1.50413, 692.51809,  0.54890, -1.90302, -0.33266
 2.48860, -1.32717, 690.40883,  0.43128, -1.78408, -0.36768
 2.31084, -2.12347, 690.76040,  0.43128, -1.78408, -0.33266
 2.66636, -1.85804, 691.46340,  0.50970, -1.70478, -0.21010
 2.22197, -1.85804, 692.86953,  0.50970, -1.86337, -0.29764
 2.22197, -1.94652, 690.76040,  0.62732, -1.66514, -0.29764
 2.48860, -2.03500, 691.46340,  0.43128, -1.62549, -0.42020
 2.13309, -1.76956, 690.40883,  0.47049, -1.58585, -0.22761
 2.75524, -1.76956, 689.00271,  0.58811, -1.74443, -0.28014
 1.95533, -1.94652, 690.40883,  0.43128, -1.66514, -0.35017
 2.39972, -2.21195, 689.35427,  0.54890, -1.70478, -0.29764
 2.48860, -2.30043, 690.40883,  0.62732, -1.58585, -0.28014
 2.57748, -2.21195, 690.05727,  0.66653, -1.38762, -0.33266
 2.57748, -1.76956, 687.59658,  0.86256, -1.34797, -0.36768
 2.48860, -2.12347, 689.70583,  0.62732, -1.50655, -0.29764
 2.48860, -2.21195, 689.35427,  0.70573, -1.30832, -0.36768
 2.48860, -2.03500, 688.29970,  0.74494, -1.46691, -0.28014
 2.22197, -1.94652, 689.35427,  0.58811, -1.42726, -0.28014
 2.57748, -2.03500, 687.59658,  0.62732, -1.50655, -0.26263
 2.48860, -2.56586, 690.76040,  0.70573, -1.30832, -0.24512
 2.22197, -1.85804, 688.29970,  0.70573, -1.22903, -0.26263
 2.48860, -2.38891, 688.65114,  0.58811, -1.22903, -0.28014
 2.75524, -2.03500, 687.94814,  0.62732, -1.46691, -0.26263
 2.22197, -2.21195, 687.24502,  0.54890, -1.26868, -0.35017
 2.04421, -1.94652, 687.94814,  0.78415, -1.18938, -0.29764
 2.57748, -2.38891, 687.24502,  0.47049, -1.30832, -0.35017
 2.39972, -2.47739, 689.35427,  0.50970, -1.11009, -0.36768
 2.48860, -1.94652, 687.94814,  0.54890, -1.14974, -0.38519
 2.22197, -2.12347, 687.24502,  0.47049, -1.11009, -0.38519
 1.95533, -2.47739, 686.54201,  0.39207, -1.11009, -0.33266
 2.48860, -2.30043, 686.89357,  0.54890, -0.91186, -0.31515
 2.13309, -2.21195, 688.65114,  0.27445, -0.99115, -0.35017
 2.22197, -2.30043, 687.94814,  0.39207, -0.91186, -0.33266
 2.31084, -2.30043, 689.00271,  0.43128, -0.87222, -0.38519
 2.04421, -2.30043, 687.59658,  0.39207, -0.75328, -0.42020
 1.77757, -2.30043, 687.59658,  0.23524, -0.75328, -0.40270
 2.31084, -2.91978, 687.59658,  0.27445, -0.79292, -0.43771
 1.86645, -2.56586, 686.54201,  0.31366, -0.79292, -0.43771
 2.04421, -3.00826, 687.94814,  0.23524, -0.59469, -0.42020
 2.13309, -2.56586, 688.29970,  0.31366, -0.59469, -0.42020
 1.86645, -2.38891, 686.89357,  0.15683, -0.59469, -0.36768
 2.04421, -2.38891, 689.00271,  0.11762, -0.59469, -0.45522
 1.86645, -2.38891, 690.05727,  0.19604, -0.39646, -0.38519
 1.68869, -2.65434, 688.29970,  0.23524, -0.43611, -0.43771
 1.68869, -2.47739, 686.54201,  0.19604, -0.35682, -0.47273
 1.77757, -2.12347, 686.89357,  0.11762, -0.27752, -0.45522
 1.68869, -2.30043, 689.35427,  0.23524, -0.07929, -0.45522
 1.51094, -2.03500, 687.59658,  0.19604, -0.11894, -0.52526
 1.24430, -2.21195, 687.59658,  0.15683,  0.11894, -0.47273
 1.59982, -2.47739, 687.59658,  0.03921,  0.00000, -0.49024
 1.59982, -1.94652, 687.24502,  0.15683,  0.11894, -0.50775
 1.24430, -2.03500, 688.29970,  0.27445,  0.19823, -0.54276
 1.59982, -1.85804, 689.00271,  0.00000,  0.23788, -0.56027
 1.42206, -1.76956, 689.35427,  0.07841,  0.31717, -0.42020
 1.51094, -2.38891, 686.89357,  0.00000,  0.39646, -0.56027
 1.42206, -2.21195, 687.94814,  0.11762,  0.43611, -0.56027
 1.33318, -2.03500, 688.29970,  0.35287,  0.47575, -0.52526
 0.79991, -1.85804, 687.94814,  0.15683,  0.67398, -0.56027
 1.15542, -2.30043, 686.54201,  0.27445,  0.75328, -0.56027
 1.15542, -2.03500, 687.59658,  0.23524,  0.71363, -0.52526
 0.97766, -1.76956, 687.59658,  0.15683,  0.79292, -0.61280
 1.33318, -1.76956, 686.54201,  0.03921,  0.87222, -0.61280
 1.06654, -2.30043, 686.54201,  0.07841,  1.03080, -0.59529
 1.15542, -1.59261, 686.89357,  0.11762,  1.07045, -0.54276
 0.97766, -1.76956, 687.59658,  0.15683,  1.11009, -0.63031
 0.97766, -1.50413, 686.19045,  0.27445,  1.22903, -0.57778
 0.62215, -1.85804, 685.48745,  0.07841,  1.26868, -0.61280
 0.88879, -2.03500, 686.19045,  0.11762,  1.38762, -0.54276
 1.06654, -1.76956, 685.48745, -0.19604,  1.26868, -0.63031
 0.79991, -1.41565, 685.48745, -0.11762,  1.34797, -0.59529
 0.71103, -1.32717, 685.48745, -0.03921,  1.58585, -0.59529
 0.44439, -1.41565, 685.13588, -0.07841,  1.74443, -0.57778
 0.79991, -1.59261, 685.13588,  0.03921,  1.74443, -0.61280
 0.88879, -1.59261, 687.24502,  0.00000,  1.94266, -0.59529
 0.88879, -1.94652, 685.13588, -0.23524,  1.98231, -0.56027
 0.53327, -2.03500, 684.08132, -0.11762,  1.90302, -0.57778
 0.71103, -1.76956, 683.02663, -0.23524,  2.02195, -0.57778
 0.62215, -1.59261, 685.83889, -0.19604,  2.10125, -0.59529
 0.44439, -1.94652, 683.37819, -0.35287,  2.29948, -0.63031
 0.17776, -2.30043, 685.13588, -0.35287,  2.06160, -0.63031
 0.00000, -2.56586, 685.83889, -0.31366,  2.49771, -0.56027
 0.08888, -2.30043, 684.08132, -0.39207,  2.29948, -0.63031
-0.08888, -2.56586, 682.67519, -0.31366,  2.61665, -0.52526
 0.00000, -2.56586, 685.13588, -0.54890,  2.61665, -0.54276
-0.35551, -2.74282, 684.43276, -0.62732,  2.61665, -0.56027
 0.00000, -2.65434, 685.48745, -0.74494,  2.77523, -0.61280
-0.26664, -3.09673, 684.08132, -0.82336,  2.65629, -0.52526
 0.00000, -3.09673, 683.37819, -0.74494,  2.73558, -0.50775
 0.08888, -2.83130, 685.48745, -0.82336,  2.73558, -0.54276
-0.17776, -3.18521, 685.48745, -0.98019,  2.85452, -0.50775
-0.71103, -3.27369, 685.13588, -0.74494,  3.05275, -0.57778
-0.88879, -3.36217, 684.08132, -1.01939,  3.13205, -0.56027
-0.79991, -3.27369, 685.13588, -1.01939,  3.25098, -0.52526
-0.71103, -3.53912, 686.19045, -1.09781,  3.29063, -0.47273
