Rate: 1000 Hz
      Fx,        Fy,        Fz,        Mx,        My,        Mz
       N,         N,         N,       N-m,       N-m,       N-m
-0.97766, -3.71608, 689.70583, -16.85921, -0.11894, -0.38519
-1.06654, -3.53912, 690.40883, -16.82000, -0.07929, -0.42020
-0.97766, -3.27369, 688.65114, -16.82000, -0.11894, -0.31515
-1.24430, -3.98151, 689.70583, -16.54555, -0.07929, -0.42020
-1.42206, -3.09673, 689.70583, -16.70238, -0.11894, -0.42020
-0.79991, -4.06999, 690.05727, -16.89842, -0.15858, -0.40270
-1.59982, -3.89304, 687.94814, -16.74159,  0.00000, -0.47273
-1.06654, -3.71608, 690.40883, -16.78079,  0.00000, -0.40270
-0.97766, -3.62760, 690.05727, -16.62396, -0.07929, -0.42020
-1.06654, -3.80456, 689.70583, -16.70238, -0.11894, -0.38519
-0.97766, -3.45065, 688.29970, -16.74159, -0.19823, -0.40270
-1.33318, -3.36217, 689.00271, -16.66317, -0.11894, -0.31515
-1.06654, -3.80456, 690.40883, -16.70238, -0.03965, -0.43771
-0.97766, -3.45065, 690.40883, -16.58476, -0.03965, -0.35017
-1.06654, -3.36217, 690.40883, -16.74159,  0.00000, -0.40270
-1.24430, -3.27369, 689.35427, -16.74159, -0.07929, -0.33266
-1.24430, -3.36217, 689.70583, -16.78079,  0.00000, -0.36768
-1.06654, -3.36217, 689.70583, -16.70238,  0.00000, -0.38519
-1.15542, -3.80456, 689.35427, -16.66317, -0.19823, -0.26263
-0.53327, -3.71608, 691.11196, -16.66317,  0.00000, -0.42020
-1.24430, -3.36217, 689.00271, -16.70238, -0.11894, -0.38519
-1.06654, -3.71608, 687.24502, -16.62396, -0.19823, -0.36768
-1.42206, -3.62760, 689.00271, -16.78079, -0.07929, -0.36768
-1.24430, -3.89304, 689.00271, -16.74159,  0.00000, -0.29764
-1.42206, -3.45065, 689.35427, -16.74159, -0.07929, -0.38519
-1.15542, -3.71608, 689.00271, -16.62396, -0.19823, -0.31515
-1.42206, -3.71608, 688.65114, -16.74159,  0.00000, -0.31515
-1.42206, -3.89304, 689.35427, -16.70238, -0.11894, -0.31515
-0.97766, -3.71608, 687.94814, -16.82000,  0.00000, -0.22761
-1.33318, -3.98151, 690.05727, -16.97683, -0.07929, -0.33266
-1.15542, -3.71608, 689.00271, -16.97683,  0.15858, -0.26263
-1.15542, -3.80456, 688.65114, -17.05525,  0.15858, -0.28014
-0.97766, -4.15847, 689.35427, -17.01604, -0.07929, -0.31515
-1.42206, -4.24695, 688.29970, -16.82000,  0.03965, -0.33266
-1.15542, -4.06999, 688.65114, -16.85921,  0.15858, -0.29764
-0.97766, -3.89304, 688.65114, -16.89842,  0.00000, -0.33266
-0.88879, -4.06999, 690.05727, -16.97683,  0.07929, -0.28014
-1.15542, -3.53912, 690.76040, -17.09445,  0.19823, -0.31515
-1.24430, -3.89304, 687.94814, -17.05525,  0.11894, -0.26263
-1.15542, -3.80456, 687.94814, -16.93762,  0.03965, -0.26263
-0.97766, -3.71608, 687.94814, -16.97683,  0.15858, -0.35017
-1.15542, -4.24695, 689.35427, -17.17287,  0.00000, -0.35017
-1.06654, -3.53912, 690.05727, -16.93762,  0.15858, -0.26263
-1.06654, -3.89304, 688.29970, -17.09445,  0.19823, -0.29764
-1.42206, -3.89304, 688.65114, -17.09445,  0.07929, -0.35017
-1.77757, -4.06999, 689.35427, -17.05525,  0.23788, -0.24512
-1.06654, -4.06999, 690.05727, -17.01604,  0.23788, -0.31515
-1.24430, -3.89304, 689.00271, -17.09445,  0.07929, -0.22761
-1.59982, -4.24695, 689.35427, -17.09445,  0.31717, -0.31515
-1.24430, -4.06999, 688.65114, -17.21207,  0.23788, -0.28014
-1.33318, -3.98151, 689.00271, -17.17287,  0.31717, -0.29764
-1.42206, -3.80456, 690.40883, -17.13366,  0.31717, -0.29764
-1.59982, -3.80456, 690.40883, -17.21207,  0.27752, -0.28014
-1.42206, -3.71608, 688.65114, -17.09445,  0.47575, -0.24512
-1.15542, -3.89304, 689.70583, -17.09445,  0.39646, -0.28014
-1.06654, -3.53912, 689.70583, -17.09445,  0.35682, -0.22761
-1.06654, -4.15847, 690.76040, -17.13366,  0.35682, -0.35017
-1.86645, -4.42390, 691.11196, -17.13366,  0.19823, -0.26263
-1.51094, -3.62760, 690.05727, -17.13366,  0.23788, -0.29764
-1.06654, -3.98151, 691.46340, -17.29049,  0.31717, -0.33266
-1.42206, -4.06999, 689.70583, -17.09445,  0.47575, -0.31515
-1.24430, -4.15847, 689.70583, -17.17287,  0.43611, -0.26263
-1.42206, -3.89304, 690.76040, -16.97683,  0.35682, -0.36768
-1.24430, -3.53912, 690.40883, -17.05525,  0.47575, -0.28014
-1.77757, -3.62760, 690.76040, -17.13366,  0.47575, -0.29764
-1.24430, -3.53912, 690.76040, -17.05525,  0.31717, -0.29764
-1.51094, -3.71608, 689.70583, -17.17287,  0.31717, -0.33266
-1.33318, -3.71608, 690.76040, -17.17287,  0.47575, -0.29764
-1.06654, -3.53912, 691.46340, -17.29049,  0.47575, -0.26263
-1.51094, -3.53912, 691.11196, -16.97683,  0.35682, -0.35017
-1.33318, -3.71608, 690.76040, -17.25128,  0.47575, -0.26263
-1.51094, -3.00826, 691.81496, -17.09445,  0.63434, -0.35017
-1.68869, -3.53912, 690.40883, -17.25128,  0.43611, -0.31515
-1.24430, -3.27369, 692.16652, -17.21207,  0.43611, -0.24512
-1.42206, -3.53912, 691.11196, -17.21207,  0.55505, -0.31515
-1.51094, -3.36217, 691.81496, -17.25128,  0.55505, -0.29764
-1.15542, -3.62760, 691.46340, -17.13366,  0.39646, -0.26263
-1.33318, -3.89304, 690.40883, -17.25128,  0.47575, -0.29764
-1.51094, -3.53912, 690.76040, -17.17287,  0.59469, -0.26263
-1.77757, -3.36217, 691.46340, -17.09445,  0.55505, -0.36768
-1.33318, -3.45065, 691.11196, -16.97683,  0.47575, -0.22761
-1.42206, -3.45065, 690.76040, -17.21207,  0.67398, -0.31515
-1.51094, -2.91978, 691.11196, -17.21207,  0.67398, -0.33266
-1.59982, -3.45065, 691.11196, -17.25128,  0.47575, -0.31515
-1.42206, -3.27369, 689.70583, -17.13366,  0.79292, -0.31515
-1.51094, -3.53912, 689.70583, -17.09445,  0.71363, -0.35017
-1.24430, -3.27369, 691.11196, -17.21207,  0.87222, -0.33266
-1.86645, -3.36217, 689.70583, -17.13366,  0.67398, -0.33266
-1.51094, -3.00826, 689.70583, -17.09445,  0.59469, -0.33266
-1.51094, -3.71608, 691.11196, -17.17287,  0.51540, -0.35017
-1.51094, -3.36217, 690.40883, -17.21207,  0.63434, -0.38519
-1.59982, -3.09673, 690.40883, -17.25128,  0.67398, -0.31515
-1.51094, -3.27369, 689.70583, -17.17287,  0.67398, -0.31515
-1.95533, -3.09673, 690.76040, -17.13366,  0.79292, -0.40270
-1.33318, -3.27369, 690.05727, -17.29049,  0.67398, -0.31515
-1.42206, -3.62760, 690.76040, -17.29049,  0.67398, -0.35017
-1.42206, -3.36217, 690.05727, -17.21207,  0.71363, -0.33266
-1.51094, -3.18521, 690.40883, -16.97683,  0.83257, -0.40270
-1.51094, -3.71608, 690.40883, -17.13366,  0.75328, -0.36768
-1.86645, -3.71608, 690.40883, -17.13366,  0.91186, -0.31515
-1.59982, -3.62760, 689.00271, -17.29049,  0.87222, -0.36768
-1.51094, -3.53912, 689.35427, -17.17287,  0.71363, -0.26263
-1.33318, -3.80456, 689.00271, -17.17287,  0.67398, -0.38519
-1.59982, -3.53912, 690.05727, -17.09445,  0.87222, -0.38519
-1.59982, -3.71608, 690.40883, -17.29049,  0.91186, -0.35017
-1.51094, -3.62760, 690.40883, -17.09445,  0.91186, -0.33266
-1.95533, -3.09673, 689.35427, -17.25128,  0.99115, -0.38519
-1.77757, -3.45065, 690.05727, -17.21207,  0.95151, -0.42020
-1.77757, -3.36217, 690.40883, -17.21207,  0.95151, -0.36768
-1.59982, -3.53912, 690.76040, -17.17287,  0.87222, -0.40270
-2.04421, -3.45065, 690.05727, -17.44732,  0.95151, -0.36768
-1.59982, -3.71608, 690.76040, -17.25128,  1.14974, -0.36768
-1.86645, -3.27369, 690.76040, -17.36890,  0.83257, -0.47273
-1.68869, -3.18521, 689.70583, -17.32970,  1.03080, -0.40270
-1.77757, -3.36217, 690.40883, -17.21207,  0.91186, -0.38519
-1.59982, -3.27369, 691.46340, -17.21207,  0.99115, -0.38519
-1.59982, -3.89304, 690.40883, -17.17287,  1.03080, -0.36768
-1.59982, -3.45065, 689.70583, -17.25128,  0.87222, -0.38519
-1.68869, -2.91978, 691.46340, -17.25128,  0.79292, -0.36768
-1.77757, -3.71608, 691.11196, -17.29049,  1.11009, -0.43771
-1.59982, -3.36217, 691.46340, -17.29049,  1.03080, -0.43771
-1.77757, -3.27369, 690.05727, -17.17287,  1.11009, -0.40270
-1.86645, -3.45065, 689.70583, -17.32970,  1.30832, -0.36768
-2.04421, -3.27369, 691.11196, -17.13366,  0.99115, -0.42020
-2.04421, -3.36217, 692.16652, -17.09445,  0.95151, -0.43771
-2.22197, -3.18521, 692.16652, -17.17287,  0.95151, -0.38519
-1.59982, -2.91978, 690.05727, -17.17287,  0.99115, -0.36768
-1.95533, -3.18521, 689.70583, -17.29049,  1.34797, -0.38519
-2.31084, -3.36217, 690.05727, -17.21207,  0.95151, -0.36768
-2.13309, -3.27369, 691.11196, -17.09445,  1.14974, -0.31515
-1.95533, -3.36217, 690.05727, -17.17287,  1.03080, -0.31515
-2.13309, -3.71608, 690.76040, -17.05525,  1.30832, -0.36768
-2.04421, -3.62760, 691.81496, -17.25128,  1.11009, -0.33266
-1.86645, -3.09673, 691.11196, -17.21207,  1.11009, -0.45522
-2.48860, -3.27369, 690.05727, -17.17287,  0.91186, -0.35017
-2.22197, -3.36217, 691.46340, -17.09445,  1.22903, -0.42020
-2.04421, -3.36217, 690.76040, -17.13366,  1.14974, -0.43771
-2.22197, -2.83130, 690.05727, -17.13366,  1.14974, -0.40270
-2.13309, -3.09673, 691.11196, -17.21207,  1.34797, -0.45522
-2.04421, -3.45065, 689.70583, -17.09445,  1.18938, -0.36768
-1.95533, -3.62760, 690.05727, -17.17287,  1.38762, -0.43771
-2.48860, -3.62760, 691.46340, -16.93762,  1.38762, -0.40270
-1.95533, -3.27369, 691.11196, -16.97683,  1.26868, -0.40270
-1.77757, -3.18521, 690.76040, -17.09445,  1.26868, -0.43771
-2.31084, -3.36217, 692.51809, -17.05525,  1.07045, -0.43771
-2.48860, -3.09673, 690.05727, -17.05525,  1.22903, -0.43771
-1.77757, -3.27369, 691.81496, -17.05525,  1.22903, -0.36768
-2.04421, -3.36217, 690.05727, -17.01604,  1.22903, -0.42020
-2.04421, -3.00826, 689.70583, -16.89842,  1.30832, -0.38519
-1.77757, -3.27369, 691.81496, -17.05525,  1.22903, -0.36768
-1.77757, -3.45065, 690.76040, -17.01604,  1.03080, -0.40270
-1.95533, -3.45065, 690.76040, -16.97683,  1.22903, -0.42020
-2.13309, -3.00826, 690.05727, -16.97683,  1.30832, -0.38519
-2.22197, -3.53912, 690.05727, -17.05525,  1.26868, -0.42020
-2.31084, -3.53912, 691.11196, -17.01604,  1.46691, -0.36768
-2.13309, -3.45065, 690.40883, -17.17287,  1.07045, -0.43771
-2.22197, -2.91978, 690.40883, -17.05525,  1.30832, -0.45522
-2.22197, -3.45065, 690.40883, -16.97683,  1.11009, -0.35017
-2.04421, -3.53912, 691.11196, -16.97683,  1.42726, -0.40270
-2.04421, -3.36217, 690.76040, -17.09445,  1.22903, -0.42020
-2.39972, -3.09673, 690.76040, -17.05525,  1.26868, -0.40270
-1.86645, -3.36217, 691.81496, -17.13366,  1.18938, -0.45522
-1.95533, -3.53912, 690.40883, -17.09445,  1.30832, -0.40270
-2.13309, -3.45065, 691.46340, -17.17287,  1.42726, -0.40270
-1.86645, -3.27369, 692.16652, -17.01604,  1.42726, -0.45522
-2.04421, -3.36217, 690.05727, -17.05525,  1.07045, -0.36768
-1.86645, -3.27369, 691.46340, -17.05525,  1.30832, -0.35017
-2.22197, -3.09673, 691.46340, -16.85921,  1.18938, -0.36768
-2.22197, -2.83130, 690.76040, -17.21207,  1.18938, -0.38519
-1.95533, -3.36217, 691.46340, -17.09445,  1.30832, -0.36768
-2.13309, -3.18521, 691.81496, -17.21207,  1.26868, -0.31515
-2.66636, -3.27369, 690.40883, -17.21207,  1.22903, -0.42020
-2.04421, -3.09673, 691.81496, -17.17287,  1.38762, -0.36768
-2.22197, -3.18521, 691.46340, -17.05525,  1.22903, -0.40270
-2.13309, -3.45065, 689.35427, -17.21207,  1.26868, -0.36768
-2.66636, -3.27369, 690.76040, -17.01604,  1.46691, -0.36768
-2.04421, -3.27369, 691.46340, -17.05525,  1.14974, -0.36768
-2.04421, -3.27369, 690.76040, -17.05525,  1.14974, -0.36768
-2.57748, -3.09673, 691.11196, -17.09445,  1.22903, -0.38519
-2.13309, -3.62760, 691.11196, -17.25128,  1.14974, -0.31515
-2.39972, -3.18521, 690.40883, -17.17287,  1.26868, -0.42020
-2.31084, -3.27369, 689.00271, -17.17287,  1.26868, -0.36768
-2.22197, -2.83130, 690.76040, -17.09445,  1.42726, -0.38519
-2.22197, -3.00826, 690.40883, -17.13366,  1.38762, -0.40270
-2.31084, -3.53912, 691.81496, -17.17287,  1.34797, -0.33266
-2.22197, -3.45065, 690.76040, -17.01604,  1.34797, -0.31515
-2.04421, -3.18521, 691.81496, -17.13366,  1.34797, -0.45522
-2.04421, -3.45065, 691.11196, -17.21207,  1.38762, -0.33266
-2.39972, -3.18521, 692.16652, -17.09445,  1.38762, -0.33266
-2.22197, -3.71608, 691.46340, -17.29049,  1.34797, -0.38519
-2.22197, -3.62760, 691.46340, -17.21207,  1.34797, -0.36768
-2.66636, -3.09673, 690.05727, -17.09445,  1.58585, -0.35017
-2.22197, -3.45065, 690.40883, -17.21207,  1.26868, -0.33266
-2.39972, -3.36217, 691.81496, -17.13366,  1.14974, -0.42020
-2.22197, -3.00826, 690.40883, -17.13366,  1.22903, -0.36768
-2.48860, -3.53912, 690.05727, -17.17287,  1.42726, -0.36768
-2.22197, -3.36217, 689.00271, -17.17287,  1.50655, -0.43771
-2.04421, -3.18521, 689.00271, -17.21207,  1.22903, -0.33266
-2.48860, -3.53912, 691.11196, -17.13366,  1.30832, -0.31515
-2.39972, -3.45065, 688.29970, -17.13366,  1.30832, -0.28014
-2.31084, -3.53912, 690.40883, -17.21207,  1.46691, -0.29764
-2.66636, -3.27369, 690.40883, -17.09445,  1.50655, -0.40270
-2.13309, -3.36217, 690.40883, -17.17287,  1.42726, -0.33266
-2.31084, -3.53912, 689.70583, -17.09445,  1.46691, -0.35017
-2.31084, -3.71608, 690.05727, -17.01604,  1.38762, -0.40270
-2.48860, -3.71608, 690.05727, -17.09445,  1.54620, -0.31515
-2.31084, -3.53912, 689.70583, -17.09445,  1.50655, -0.33266
-2.31084, -3.80456, 689.70583, -17.17287,  1.50655, -0.35017
-2.48860, -3.98151, 690.40883, -17.01604,  1.46691, -0.33266
-2.22197, -3.89304, 689.70583, -17.17287,  1.42726, -0.40270
-2.22197, -3.36217, 689.35427, -16.93762,  1.58585, -0.35017
-2.13309, -3.62760, 689.00271, -17.09445,  1.46691, -0.35017
-2.48860, -3.45065, 690.05727, -16.93762,  1.38762, -0.31515
-2.75524, -3.71608, 691.46340, -17.09445,  1.46691, -0.45522
-2.39972, -3.80456, 687.94814, -17.01604,  1.66514, -0.38519
-2.13309, -3.36217, 689.35427, -17.01604,  1.54620, -0.33266
-2.13309, -3.71608, 690.05727, -17.13366,  1.38762, -0.28014
-2.57748, -3.80456, 690.40883, -17.01604,  1.46691, -0.31515
-2.31084, -3.98151, 689.35427, -16.89842,  1.42726, -0.40270
-2.22197, -3.53912, 687.94814, -16.97683,  1.62549, -0.42020
-2.39972, -3.89304, 689.35427, -17.01604,  1.54620, -0.29764
-2.48860, -3.89304, 690.05727, -16.93762,  1.58585, -0.38519
-2.39972, -3.62760, 689.35427, -16.93762,  1.42726, -0.35017
-2.57748, -3.80456, 689.35427, -16.82000,  1.58585, -0.31515
-2.39972, -4.15847, 689.35427, -16.93762,  1.54620, -0.36768
-2.84412, -3.98151, 686.89357, -17.09445,  1.70478, -0.31515
-2.39972, -3.89304, 688.29970, -17.01604,  1.54620, -0.38519
-2.66636, -3.80456, 688.65114, -16.93762,  1.58585, -0.33266
-2.57748, -4.06999, 690.05727, -17.01604,  1.62549, -0.33266
-2.39972, -3.62760, 688.65114, -16.97683,  1.66514, -0.38519
-2.22197, -3.71608, 687.94814, -16.93762,  1.54620, -0.38519
-2.31084, -3.45065, 688.29970, -16.89842,  1.54620, -0.29764
-2.48860, -4.24695, 687.94814, -16.78079,  1.54620, -0.33266
-2.39972, -4.06999, 687.94814, -16.97683,  1.54620, -0.24512
-2.31084, -3.89304, 687.94814, -16.89842,  1.50655, -0.26263
-2.48860, -3.98151, 689.35427, -16.74159,  1.58585, -0.33266
-2.84412, -3.53912, 688.65114, -16.85921,  1.66514, -0.35017
-2.48860, -3.71608, 686.89357, -16.82000,  1.58585, -0.33266
-2.66636, -3.62760, 688.65114, -16.97683,  1.62549, -0.36768
-2.48860, -3.80456, 688.29970, -17.01604,  1.38762, -0.31515
-2.75524, -3.62760, 687.59658, -16.74159,  1.42726, -0.40270
-2.66636, -4.15847, 688.29970, -16.97683,  1.82372, -0.33266
-2.93299, -3.62760, 687.59658, -16.85921,  1.54620, -0.40270
-2.66636, -3.71608, 689.35427, -16.82000,  1.34797, -0.38519
-2.39972, -3.98151, 687.94814, -16.85921,  1.54620, -0.40270
-2.39972, -4.15847, 689.00271, -16.85921,  1.58585, -0.33266
-2.48860, -3.62760, 687.24502, -16.89842,  1.58585, -0.40270
-2.57748, -3.98151, 688.65114, -16.74159,  1.58585, -0.35017
-2.57748, -4.06999, 688.29970, -16.89842,  1.50655, -0.33266
-2.48860, -3.98151, 687.59658, -16.66317,  1.62549, -0.35017
-2.31084, -3.71608, 687.94814, -16.82000,  1.42726, -0.38519
-2.22197, -4.15847, 689.35427, -16.78079,  1.82372, -0.31515
-2.66636, -4.33543, 688.29970, -16.82000,  1.66514, -0.29764
-2.57748, -4.15847, 687.94814, -16.82000,  1.66514, -0.35017
-2.66636, -3.80456, 688.29970, -16.78079,  1.58585, -0.42020
-2.66636, -3.71608, 689.00271, -16.85921,  1.58585, -0.40270
-2.48860, -3.80456, 688.29970, -16.78079,  1.58585, -0.38519
-2.13309, -3.62760, 687.94814, -16.54555,  1.54620, -0.35017
-2.39972, -3.89304, 690.05727, -16.58476,  1.74443, -0.29764
-2.93299, -3.89304, 687.94814, -16.74159,  1.54620, -0.35017
-2.66636, -3.62760, 688.29970, -16.58476,  1.42726, -0.33266
-2.57748, -4.42390, 689.00271, -16.78079,  1.66514, -0.42020
-2.48860, -3.62760, 689.35427, -16.62396,  1.66514, -0.40270
-2.66636, -3.89304, 687.24502, -16.62396,  1.62549, -0.33266
-2.57748, -3.45065, 687.59658, -16.62396,  1.78408, -0.33266
-2.75524, -3.89304, 689.70583, -16.66317,  1.82372, -0.35017
-2.84412, -3.80456, 689.00271, -16.82000,  1.50655, -0.36768
-2.22197, -3.71608, 690.05727, -16.78079,  1.54620, -0.35017
-2.84412, -3.53912, 690.76040, -16.62396,  1.58585, -0.28014
-2.57748, -3.80456, 689.00271, -16.74159,  1.70478, -0.31515
-2.22197, -4.33543, 690.05727, -16.50634,  1.66514, -0.31515
-2.75524, -4.06999, 689.70583, -16.58476,  1.54620, -0.28014
-2.39972, -4.15847, 689.70583, -16.85921,  1.50655, -0.31515
-2.75524, -3.62760, 687.59658, -16.62396,  1.70478, -0.38519
-2.22197, -3.89304, 689.70583, -16.70238,  1.70478, -0.33266
-2.31084, -3.53912, 689.00271, -16.66317,  1.50655, -0.33266
-2.48860, -3.71608, 689.00271, -16.54555,  1.54620, -0.38519
-2.31084, -4.06999, 690.40883, -16.54555,  1.66514, -0.29764
-2.31084, -3.98151, 692.16652, -16.58476,  1.54620, -0.33266
-2.39972, -3.98151, 690.76040, -16.58476,  1.54620, -0.33266
-2.57748, -3.53912, 689.35427, -16.82000,  1.62549, -0.33266
-2.48860, -3.98151, 690.76040, -16.74159,  1.46691, -0.31515
-2.22197, -3.62760, 690.76040, -16.50634,  1.58585, -0.40270
-1.86645, -3.80456, 690.76040, -16.50634,  1.66514, -0.38519
-2.48860, -3.71608, 690.76040, -16.58476,  1.54620, -0.31515
-2.31084, -3.89304, 690.76040, -16.54555,  1.54620, -0.35017
-2.84412, -3.80456, 689.35427, -16.58476,  1.66514, -0.36768
-2.13309, -3.89304, 690.76040, -16.70238,  1.58585, -0.35017
-2.04421, -3.62760, 692.16652, -16.66317,  1.66514, -0.33266
-2.66636, -3.71608, 691.11196, -16.50634,  1.54620, -0.35017
-2.39972, -3.36217, 691.81496, -16.42793,  1.62549, -0.36768
-2.31084, -3.89304, 691.46340, -16.50634,  1.66514, -0.38519
-2.22197, -3.80456, 690.40883, -16.50634,  1.54620, -0.31515
-2.31084, -3.62760, 691.11196, -16.54555,  1.74443, -0.35017
-2.39972, -3.71608, 692.16652, -16.46713,  1.66514, -0.35017
-2.48860, -3.80456, 691.11196, -16.50634,  1.70478, -0.38519
-1.95533, -3.53912, 691.11196, -16.42793,  1.50655, -0.33266
-2.48860, -3.62760, 691.11196, -16.42793,  1.66514, -0.31515
-1.95533, -3.18521, 691.46340, -16.46713,  1.46691, -0.35017
-2.22197, -3.62760, 690.76040, -16.46713,  1.58585, -0.35017
-2.22197, -3.36217, 690.05727, -16.27110,  1.46691, -0.40270
-2.57748, -3.45065, 692.86953, -16.62396,  1.66514, -0.36768
-2.22197, -3.27369, 691.81496, -16.27110,  1.50655, -0.35017
-2.04421, -3.53912, 692.51809, -16.42793,  1.62549, -0.35017
-2.31084, -3.18521, 691.11196, -16.19268,  1.54620, -0.33266
-2.39972, -3.53912, 690.76040, -16.34951,  1.66514, -0.38519
-1.95533, -3.36217, 690.76040, -16.23189,  1.50655, -0.35017
-2.48860, -3.18521, 690.76040, -16.31030,  1.70478, -0.29764
-2.31084, -3.62760, 692.86953, -16.38872,  1.62549, -0.29764
-2.04421, -3.18521, 690.40883, -16.46713,  1.50655, -0.35017
-2.39972, -3.09673, 692.16652, -16.15347,  1.62549, -0.35017
-2.57748, -3.27369, 691.81496, -16.19268,  1.50655, -0.36768
-2.57748, -3.53912, 691.81496, -16.27110,  1.58585, -0.33266
-1.95533, -3.27369, 691.81496, -16.23189,  1.46691, -0.35017
-1.95533, -3.27369, 693.22109, -16.11427,  1.58585, -0.35017
-2.39972, -3.18521, 692.16652, -16.15347,  1.74443, -0.31515
-2.31084, -2.91978, 693.22109, -16.15347,  1.58585, -0.33266
-2.22197, -3.18521, 692.51809, -16.27110,  1.50655, -0.38519
-2.31084, -3.09673, 691.46340, -16.11427,  1.54620, -0.31515
-2.31084, -2.91978, 691.11196, -16.23189,  1.46691, -0.36768
-2.22197, -3.00826, 692.51809, -16.03585,  1.62549, -0.35017
-2.48860, -3.27369, 691.46340, -16.23189,  1.46691, -0.33266
-2.04421, -3.00826, 692.51809, -16.03585,  1.46691, -0.33266
-2.31084, -2.91978, 692.51809, -16.07506,  1.50655, -0.40270
-2.31084, -3.00826, 692.16652, -15.87902,  1.66514, -0.33266
-2.13309, -2.91978, 691.46340, -16.11427,  1.62549, -0.40270
-2.22197, -2.74282, 689.70583, -15.91823,  1.54620, -0.35017
-2.22197, -2.56586, 691.81496, -15.95744,  1.38762, -0.40270
-2.31084, -2.74282, 692.86953, -16.03585,  1.42726, -0.36768
-2.13309, -2.83130, 692.86953, -16.07506,  1.42726, -0.38519
-2.31084, -2.47739, 691.81496, -15.95744,  1.34797, -0.33266
-2.57748, -2.47739, 690.40883, -15.99664,  1.30832, -0.33266
-2.22197, -2.47739, 692.16652, -15.95744,  1.50655, -0.36768
-2.39972, -3.09673, 693.57265, -15.99664,  1.46691, -0.38519
-2.13309, -2.83130, 690.76040, -15.91823,  1.34797, -0.36768
-2.39972, -2.65434, 691.11196, -15.91823,  1.38762, -0.33266
-2.31084, -2.56586, 691.81496, -15.80061,  1.34797, -0.29764
-2.48860, -2.65434, 690.40883, -15.87902,  1.54620, -0.33266
-2.22197, -2.56586, 692.16652, -15.83981,  1.46691, -0.33266
-2.39972, -2.56586, 691.11196, -15.87902,  1.50655, -0.36768
-2.22197, -2.38891, 691.46340, -15.72219,  1.54620, -0.33266
-2.39972, -2.83130, 691.81496, -15.80061,  1.50655, -0.33266
-2.31084, -2.65434, 691.46340, -15.83981,  1.42726, -0.33266
-2.66636, -2.30043, 694.27566, -15.99664,  1.42726, -0.35017
-2.13309, -2.38891, 690.05727, -15.91823,  1.38762, -0.38519
-2.66636, -2.83130, 691.11196, -15.64378,  1.46691, -0.35017
-2.22197, -2.65434, 691.46340, -15.80061,  1.42726, -0.29764
-2.31084, -2.47739, 692.16652, -15.72219,  1.22903, -0.35017
-2.04421, -1.94652, 691.81496, -15.56536,  1.46691, -0.35017
-2.66636, -2.21195, 692.51809, -15.36932,  1.26868, -0.36768
-2.31084, -2.74282, 692.51809, -15.60457,  1.22903, -0.40270
-2.04421, -2.30043, 691.46340, -15.60457,  1.46691, -0.33266
-1.95533, -2.03500, 691.11196, -15.60457,  1.30832, -0.36768
-2.39972, -1.85804, 690.76040, -15.44774,  1.26868, -0.38519
-2.39972, -2.47739, 691.46340, -15.36932,  1.38762, -0.40270
-2.39972, -2.38891, 691.81496, -15.68298,  1.46691, -0.38519
-2.04421, -2.21195, 690.05727, -15.44774,  1.22903, -0.33266
-2.31084, -2.38891, 691.81496, -15.44774,  1.22903, -0.38519
-2.04421, -2.30043, 691.81496, -15.36932,  1.18938, -0.31515
-2.13309, -2.30043, 691.11196, -15.40853,  1.38762, -0.35017
-1.95533, -2.47739, 690.76040, -15.44774,  1.42726, -0.40270
-2.31084, -2.38891, 691.81496, -15.33012,  1.50655, -0.45522
-2.13309, -2.30043, 690.40883, -15.33012,  1.14974, -0.31515
-2.39972, -2.12347, 691.46340, -15.60457,  1.30832, -0.33266
-2.04421, -2.21195, 690.76040, -15.33012,  1.30832, -0.42020
-2.22197, -2.65434, 691.81496, -15.40853,  1.34797, -0.38519
-2.22197, -1.85804, 691.81496, -15.36932,  1.42726, -0.29764
-2.04421, -2.38891, 689.70583, -15.33012,  1.26868, -0.42020
-2.13309, -2.56586, 692.51809, -15.33012,  1.34797, -0.28014
-2.22197, -1.76956, 690.05727, -15.36932,  1.38762, -0.38519
-2.39972, -2.21195, 690.05727, -15.25170,  1.30832, -0.43771
-2.04421, -2.12347, 691.11196, -15.21249,  1.34797, -0.38519
-2.13309, -2.38891, 690.05727, -15.29091,  1.30832, -0.40270
-2.22197, -1.76956, 691.11196, -15.29091,  1.30832, -0.29764
-2.13309, -2.21195, 691.11196, -15.25170,  1.22903, -0.42020
-1.95533, -2.21195, 689.70583, -15.17329,  1.30832, -0.38519
-1.95533, -2.03500, 690.76040, -15.25170,  1.26868, -0.42020
-2.22197, -2.38891, 690.76040, -15.17329,  1.42726, -0.35017
-1.95533, -2.38891, 691.81496, -15.21249,  1.34797, -0.35017
-1.95533, -2.03500, 691.11196, -15.29091,  1.22903, -0.38519
-2.57748, -2.21195, 690.40883, -15.21249,  1.34797, -0.38519
-2.22197, -2.38891, 689.70583, -15.17329,  1.38762, -0.42020
-1.68869, -2.21195, 691.81496, -15.17329,  1.22903, -0.40270
-2.31084, -2.03500, 690.05727, -15.05566,  1.26868, -0.43771
-2.04421, -2.38891, 691.11196, -15.13408,  1.46691, -0.38519
-2.04421, -2.21195, 690.05727, -14.97725,  1.30832, -0.40270
-2.13309, -2.03500, 689.00271, -15.17329,  1.30832, -0.35017
